"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","p.value","significance"
"348","Neutrophils","Spleen","2","Hh+IAV","Saline",0.999928538900952,""
"349","Neutrophils","Spleen","2","Hh+IAV","Saline+IAV",0.999928538900952,""
"350","Neutrophils","Spleen","2","Hh+IAV","Saline+IAV+NTHi",0.999928538900952,""
"351","Neutrophils","Spleen","2","Hh+IAV","Saline+NTHi",0.999928538900952,""
"352","Neutrophils","Spleen","2","Hh+IAV+NTHi","Hh+NTHi",0.999928538900952,""
"353","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug",0.999928538900952,""
"354","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug+IAV",0.999928538900952,""
"355","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.999928538900952,""
"356","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug+NTHi",0.999928538900952,""
"357","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline",0.999928538900952,""
"358","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline+IAV",0.999928538900952,""
"359","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline+IAV+NTHi",0.999928538900952,""
"360","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline+NTHi",0.999928538900952,""
"361","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug",0.999928538900952,""
"362","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug+IAV",0.999928538900952,""
"363","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug+IAV+NTHi",0.999928538900952,""
"364","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug+NTHi",0.999928538900952,""
"365","Neutrophils","Spleen","2","Hh+NTHi","Saline",0.999928538900952,""
"366","Neutrophils","Spleen","2","Hh+NTHi","Saline+IAV",0.999928538900952,""
"367","Neutrophils","Spleen","2","Hh+NTHi","Saline+IAV+NTHi",0.999928538900952,""
"368","Neutrophils","Spleen","2","Hh+NTHi","Saline+NTHi",0.999928538900952,""
"369","Neutrophils","Spleen","2","Pam1ug","Pam1ug+IAV",0.999928538900952,""
"370","Neutrophils","Spleen","2","Pam1ug","Pam1ug+IAV+NTHi",0.999928538900952,""
"371","Neutrophils","Spleen","2","Pam1ug","Pam1ug+NTHi",0.999928538900952,""
"372","Neutrophils","Spleen","2","Pam1ug","Saline",0.999928538900952,""
"373","Neutrophils","Spleen","2","Pam1ug","Saline+IAV",0.999928538900952,""
"374","Neutrophils","Spleen","2","Pam1ug","Saline+IAV+NTHi",0.999928538900952,""
"375","Neutrophils","Spleen","2","Pam1ug","Saline+NTHi",0.999928538900952,""
"376","Neutrophils","Spleen","2","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999928538900952,""
"377","Neutrophils","Spleen","2","Pam1ug+IAV","Pam1ug+NTHi",0.999928538900952,""
"378","Neutrophils","Spleen","2","Pam1ug+IAV","Saline",0.999928538900952,""
"379","Neutrophils","Spleen","2","Pam1ug+IAV","Saline+IAV",0.999928538900952,""
"380","Neutrophils","Spleen","2","Pam1ug+IAV","Saline+IAV+NTHi",0.999928538900952,""
"381","Neutrophils","Spleen","2","Pam1ug+IAV","Saline+NTHi",0.999928538900952,""
"382","Neutrophils","Spleen","2","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999928538900952,""
"383","Neutrophils","Spleen","2","Pam1ug+IAV+NTHi","Saline",0.999928538900952,""
"384","Neutrophils","Spleen","2","Pam1ug+IAV+NTHi","Saline+IAV",0.999928538900952,""
"385","Neutrophils","Spleen","2","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.999928538900952,""
"386","Neutrophils","Spleen","2","Pam1ug+IAV+NTHi","Saline+NTHi",0.999928538900952,""
"387","Neutrophils","Spleen","2","Pam1ug+NTHi","Saline",0.999928538900952,""
"388","Neutrophils","Spleen","2","Pam1ug+NTHi","Saline+IAV",0.999928538900952,""
"389","Neutrophils","Spleen","2","Pam1ug+NTHi","Saline+IAV+NTHi",0.999928538900952,""
"390","Neutrophils","Spleen","2","Pam1ug+NTHi","Saline+NTHi",0.999928538900952,""
"391","Neutrophils","Spleen","2","Saline","Saline+IAV",0.999928538900952,""
"392","Neutrophils","Spleen","2","Saline","Saline+IAV+NTHi",0.999928538900952,""
"393","Neutrophils","Spleen","2","Saline","Saline+NTHi",0.999928538900952,""
"394","Neutrophils","Spleen","2","Saline+IAV","Saline+IAV+NTHi",0.999928538900952,""
"395","Neutrophils","Spleen","2","Saline+IAV","Saline+NTHi",0.999928538900952,""
"396","Neutrophils","Spleen","2","Saline+IAV+NTHi","Saline+NTHi",0.999928538900952,""
"397","Neutrophils","Lung","24","Hh","Hh+IAV",0.999683843134463,""
"398","Neutrophils","Lung","24","Hh","Hh+IAV+NTHi",0.999683843134463,""
"399","Neutrophils","Lung","24","Hh","Hh+NTHi",0.999683843134463,""
"400","Neutrophils","Lung","24","Hh","Pam10ug",0.0108999564373256,"*"
"401","Neutrophils","Lung","24","Hh","Pam1ug",0.00163054324911294,"**"
"402","Neutrophils","Lung","24","Hh","Pam1ug+IAV",0.00163054324911294,"**"
"403","Neutrophils","Lung","24","Hh","Pam1ug+IAV+NTHi",0.00163054324911294,"**"
"404","Neutrophils","Lung","24","Hh","Pam1ug+NTHi",0.00163054324911294,"**"
"405","Neutrophils","Lung","24","Hh","Saline",5.89131370829305e-09,"***"
"406","Neutrophils","Lung","24","Hh","Saline+IAV",5.89131370829305e-09,"***"
"407","Neutrophils","Lung","24","Hh","Saline+IAV+NTHi",5.89131370829305e-09,"***"
"408","Neutrophils","Lung","24","Hh","Saline+NTHi",5.89131370829305e-09,"***"
"409","Neutrophils","Lung","24","Hh+IAV","Hh+IAV+NTHi",0.999683843134463,""
"410","Neutrophils","Lung","24","Hh+IAV","Hh+NTHi",0.999683843134463,""
"411","Neutrophils","Lung","24","Hh+IAV","Pam10ug",0.0108999564373256,"*"
"412","Neutrophils","Lung","24","Hh+IAV","Pam1ug",0.00163054324911294,"**"
"413","Neutrophils","Lung","24","Hh+IAV","Pam1ug+IAV",0.00163054324911294,"**"
"414","Neutrophils","Lung","24","Hh+IAV","Pam1ug+IAV+NTHi",0.00163054324911294,"**"
"415","Neutrophils","Lung","24","Hh+IAV","Pam1ug+NTHi",0.00163054324911294,"**"
"416","Neutrophils","Lung","24","Hh+IAV","Saline",5.89131370829305e-09,"***"
"417","Neutrophils","Lung","24","Hh+IAV","Saline+IAV",5.89131370829305e-09,"***"
"418","Neutrophils","Lung","24","Hh+IAV","Saline+IAV+NTHi",5.89131370829305e-09,"***"
"419","Neutrophils","Lung","24","Hh+IAV","Saline+NTHi",5.89131370829305e-09,"***"
"420","Neutrophils","Lung","24","Hh+IAV+NTHi","Hh+NTHi",0.999683843134463,""
"421","Neutrophils","Lung","24","Hh+IAV+NTHi","Pam10ug",0.0108999564373256,"*"
"422","Neutrophils","Lung","24","Hh+IAV+NTHi","Pam1ug",0.00163054324911294,"**"
"423","Neutrophils","Lung","24","Hh+IAV+NTHi","Pam1ug+IAV",0.00163054324911294,"**"
"424","Neutrophils","Lung","24","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.00163054324911294,"**"
"425","Neutrophils","Lung","24","Hh+IAV+NTHi","Pam1ug+NTHi",0.00163054324911294,"**"
"426","Neutrophils","Lung","24","Hh+IAV+NTHi","Saline",5.89131370829305e-09,"***"
"427","Neutrophils","Lung","24","Hh+IAV+NTHi","Saline+IAV",5.89131370829305e-09,"***"
"428","Neutrophils","Lung","24","Hh+IAV+NTHi","Saline+IAV+NTHi",5.89131370829305e-09,"***"
"429","Neutrophils","Lung","24","Hh+IAV+NTHi","Saline+NTHi",5.89131370829305e-09,"***"
"430","Neutrophils","Lung","24","Hh+NTHi","Pam10ug",0.0108999564373256,"*"
"431","Neutrophils","Lung","24","Hh+NTHi","Pam1ug",0.00163054324911294,"**"
"432","Neutrophils","Lung","24","Hh+NTHi","Pam1ug+IAV",0.00163054324911294,"**"
"433","Neutrophils","Lung","24","Hh+NTHi","Pam1ug+IAV+NTHi",0.00163054324911294,"**"
"434","Neutrophils","Lung","24","Hh+NTHi","Pam1ug+NTHi",0.00163054324911294,"**"
"435","Neutrophils","Lung","24","Hh+NTHi","Saline",5.89131370829305e-09,"***"
"436","Neutrophils","Lung","24","Hh+NTHi","Saline+IAV",5.89131370829305e-09,"***"
"437","Neutrophils","Lung","24","Hh+NTHi","Saline+IAV+NTHi",5.89131370829305e-09,"***"
"438","Neutrophils","Lung","24","Hh+NTHi","Saline+NTHi",5.89131370829305e-09,"***"
"439","Neutrophils","Lung","24","Pam10ug","Pam1ug",3.06751447301225e-07,"***"
"440","Neutrophils","Lung","24","Pam10ug","Pam1ug+IAV",3.06751447301225e-07,"***"
"441","Neutrophils","Lung","24","Pam10ug","Pam1ug+IAV+NTHi",3.06751447301225e-07,"***"
"442","Neutrophils","Lung","24","Pam10ug","Pam1ug+NTHi",3.06751447301225e-07,"***"
"443","Neutrophils","Lung","24","Pam10ug","Saline",0.00276603313850235,"**"
"444","Neutrophils","Lung","24","Pam10ug","Saline+IAV",0.00276603313850235,"**"
"445","Neutrophils","Lung","24","Pam10ug","Saline+IAV+NTHi",0.00276603313850235,"**"
"446","Neutrophils","Lung","24","Pam10ug","Saline+NTHi",0.00276603313850235,"**"
"447","Neutrophils","Lung","24","Pam1ug","Pam1ug+IAV",0.999683843134463,""
"448","Neutrophils","Lung","24","Pam1ug","Pam1ug+IAV+NTHi",0.999683843134463,""
"449","Neutrophils","Lung","24","Pam1ug","Pam1ug+NTHi",0.999683843134463,""
"450","Neutrophils","Lung","24","Pam1ug","Saline",1.65497228244369e-16,"***"
"451","Neutrophils","Lung","24","Pam1ug","Saline+IAV",1.65497228244369e-16,"***"
"452","Neutrophils","Lung","24","Pam1ug","Saline+IAV+NTHi",1.65497228244369e-16,"***"
"453","Neutrophils","Lung","24","Pam1ug","Saline+NTHi",1.65497228244369e-16,"***"
"454","Neutrophils","Lung","24","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999683843134463,""
"455","Neutrophils","Lung","24","Pam1ug+IAV","Pam1ug+NTHi",0.999683843134463,""
"456","Neutrophils","Lung","24","Pam1ug+IAV","Saline",1.65497228244369e-16,"***"
"457","Neutrophils","Lung","24","Pam1ug+IAV","Saline+IAV",1.65497228244369e-16,"***"
"458","Neutrophils","Lung","24","Pam1ug+IAV","Saline+IAV+NTHi",1.65497228244369e-16,"***"
"459","Neutrophils","Lung","24","Pam1ug+IAV","Saline+NTHi",1.65497228244369e-16,"***"
"460","Neutrophils","Lung","24","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999683843134463,""
"461","Neutrophils","Lung","24","Pam1ug+IAV+NTHi","Saline",1.65497228244369e-16,"***"
"462","Neutrophils","Lung","24","Pam1ug+IAV+NTHi","Saline+IAV",1.65497228244369e-16,"***"
"463","Neutrophils","Lung","24","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",1.65497228244369e-16,"***"
"464","Neutrophils","Lung","24","Pam1ug+IAV+NTHi","Saline+NTHi",1.65497228244369e-16,"***"
"465","Neutrophils","Lung","24","Pam1ug+NTHi","Saline",1.65497228244369e-16,"***"
"466","Neutrophils","Lung","24","Pam1ug+NTHi","Saline+IAV",1.65497228244369e-16,"***"
"467","Neutrophils","Lung","24","Pam1ug+NTHi","Saline+IAV+NTHi",1.65497228244369e-16,"***"
"468","Neutrophils","Lung","24","Pam1ug+NTHi","Saline+NTHi",1.65497228244369e-16,"***"
"469","Neutrophils","Lung","24","Saline","Saline+IAV",0.999683843134463,""
"470","Neutrophils","Lung","24","Saline","Saline+IAV+NTHi",0.999683843134463,""
"471","Neutrophils","Lung","24","Saline","Saline+NTHi",0.999683843134463,""
"472","Neutrophils","Lung","24","Saline+IAV","Saline+IAV+NTHi",0.999683843134463,""
"473","Neutrophils","Lung","24","Saline+IAV","Saline+NTHi",0.999683843134463,""
"474","Neutrophils","Lung","24","Saline+IAV+NTHi","Saline+NTHi",0.999683843134463,""
"475","Neutrophils","Nasal Tissue","24","Hh","Hh+IAV",0.999166464324347,""
"476","Neutrophils","Nasal Tissue","24","Hh","Hh+IAV+NTHi",0.999166464324347,""
"477","Neutrophils","Nasal Tissue","24","Hh","Hh+NTHi",0.999166464324347,""
"478","Neutrophils","Nasal Tissue","24","Hh","Pam10ug",0.999166464324347,""
"479","Neutrophils","Nasal Tissue","24","Hh","Pam1ug",0.999166464324347,""
"480","Neutrophils","Nasal Tissue","24","Hh","Pam1ug+IAV",0.999166464324347,""
"481","Neutrophils","Nasal Tissue","24","Hh","Pam1ug+IAV+NTHi",0.999166464324347,""
"482","Neutrophils","Nasal Tissue","24","Hh","Pam1ug+NTHi",0.999166464324347,""
"483","Neutrophils","Nasal Tissue","24","Hh","Saline",0.999166464324347,""
"484","Neutrophils","Nasal Tissue","24","Hh","Saline+IAV",0.999166464324347,""
"485","Neutrophils","Nasal Tissue","24","Hh","Saline+IAV+NTHi",0.999166464324347,""
"486","Neutrophils","Nasal Tissue","24","Hh","Saline+NTHi",0.999166464324347,""
"487","Neutrophils","Nasal Tissue","24","Hh+IAV","Hh+IAV+NTHi",0.999166464324347,""
"488","Neutrophils","Nasal Tissue","24","Hh+IAV","Hh+NTHi",0.999166464324347,""
"489","Neutrophils","Nasal Tissue","24","Hh+IAV","Pam10ug",0.999166464324347,""
"490","Neutrophils","Nasal Tissue","24","Hh+IAV","Pam1ug",0.999166464324347,""
"491","Neutrophils","Nasal Tissue","24","Hh+IAV","Pam1ug+IAV",0.999166464324347,""
"492","Neutrophils","Nasal Tissue","24","Hh+IAV","Pam1ug+IAV+NTHi",0.999166464324347,""
"493","Neutrophils","Nasal Tissue","24","Hh+IAV","Pam1ug+NTHi",0.999166464324347,""
"494","Neutrophils","Nasal Tissue","24","Hh+IAV","Saline",0.999166464324347,""
"495","Neutrophils","Nasal Tissue","24","Hh+IAV","Saline+IAV",0.999166464324347,""
"496","Neutrophils","Nasal Tissue","24","Hh+IAV","Saline+IAV+NTHi",0.999166464324347,""
"497","Neutrophils","Nasal Tissue","24","Hh+IAV","Saline+NTHi",0.999166464324347,""
"498","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Hh+NTHi",0.999166464324347,""
"499","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Pam10ug",0.999166464324347,""
"500","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug",0.999166464324347,""
"501","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug+IAV",0.999166464324347,""
"502","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.999166464324347,""
"503","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug+NTHi",0.999166464324347,""
"504","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Saline",0.999166464324347,""
"505","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Saline+IAV",0.999166464324347,""
"506","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Saline+IAV+NTHi",0.999166464324347,""
"507","Neutrophils","Nasal Tissue","24","Hh+IAV+NTHi","Saline+NTHi",0.999166464324347,""
"508","Neutrophils","Nasal Tissue","24","Hh+NTHi","Pam10ug",0.999166464324347,""
"509","Neutrophils","Nasal Tissue","24","Hh+NTHi","Pam1ug",0.999166464324347,""
"510","Neutrophils","Nasal Tissue","24","Hh+NTHi","Pam1ug+IAV",0.999166464324347,""
"511","Neutrophils","Nasal Tissue","24","Hh+NTHi","Pam1ug+IAV+NTHi",0.999166464324347,""
"512","Neutrophils","Nasal Tissue","24","Hh+NTHi","Pam1ug+NTHi",0.999166464324347,""
"513","Neutrophils","Nasal Tissue","24","Hh+NTHi","Saline",0.999166464324347,""
"514","Neutrophils","Nasal Tissue","24","Hh+NTHi","Saline+IAV",0.999166464324347,""
"515","Neutrophils","Nasal Tissue","24","Hh+NTHi","Saline+IAV+NTHi",0.999166464324347,""
"516","Neutrophils","Nasal Tissue","24","Hh+NTHi","Saline+NTHi",0.999166464324347,""
"517","Neutrophils","Nasal Tissue","24","Pam10ug","Pam1ug",0.999166464324347,""
"518","Neutrophils","Nasal Tissue","24","Pam10ug","Pam1ug+IAV",0.999166464324347,""
"519","Neutrophils","Nasal Tissue","24","Pam10ug","Pam1ug+IAV+NTHi",0.999166464324347,""
"520","Neutrophils","Nasal Tissue","24","Pam10ug","Pam1ug+NTHi",0.999166464324347,""
"521","Neutrophils","Nasal Tissue","24","Pam10ug","Saline",0.999166464324347,""
"522","Neutrophils","Nasal Tissue","24","Pam10ug","Saline+IAV",0.999166464324347,""
"523","Neutrophils","Nasal Tissue","24","Pam10ug","Saline+IAV+NTHi",0.999166464324347,""
"524","Neutrophils","Nasal Tissue","24","Pam10ug","Saline+NTHi",0.999166464324347,""
"525","Neutrophils","Nasal Tissue","24","Pam1ug","Pam1ug+IAV",0.999166464324347,""
"526","Neutrophils","Nasal Tissue","24","Pam1ug","Pam1ug+IAV+NTHi",0.999166464324347,""
"527","Neutrophils","Nasal Tissue","24","Pam1ug","Pam1ug+NTHi",0.999166464324347,""
"528","Neutrophils","Nasal Tissue","24","Pam1ug","Saline",0.999166464324347,""
"529","Neutrophils","Nasal Tissue","24","Pam1ug","Saline+IAV",0.999166464324347,""
"530","Neutrophils","Nasal Tissue","24","Pam1ug","Saline+IAV+NTHi",0.999166464324347,""
"531","Neutrophils","Nasal Tissue","24","Pam1ug","Saline+NTHi",0.999166464324347,""
"532","Neutrophils","Nasal Tissue","24","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999166464324347,""
"533","Neutrophils","Nasal Tissue","24","Pam1ug+IAV","Pam1ug+NTHi",0.999166464324347,""
"534","Neutrophils","Nasal Tissue","24","Pam1ug+IAV","Saline",0.999166464324347,""
"535","Neutrophils","Nasal Tissue","24","Pam1ug+IAV","Saline+IAV",0.999166464324347,""
"536","Neutrophils","Nasal Tissue","24","Pam1ug+IAV","Saline+IAV+NTHi",0.999166464324347,""
"537","Neutrophils","Nasal Tissue","24","Pam1ug+IAV","Saline+NTHi",0.999166464324347,""
"538","Neutrophils","Nasal Tissue","24","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999166464324347,""
"539","Neutrophils","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline",0.999166464324347,""
"540","Neutrophils","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline+IAV",0.999166464324347,""
"541","Neutrophils","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.999166464324347,""
"542","Neutrophils","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline+NTHi",0.999166464324347,""
"543","Neutrophils","Nasal Tissue","24","Pam1ug+NTHi","Saline",0.999166464324347,""
"544","Neutrophils","Nasal Tissue","24","Pam1ug+NTHi","Saline+IAV",0.999166464324347,""
"545","Neutrophils","Nasal Tissue","24","Pam1ug+NTHi","Saline+IAV+NTHi",0.999166464324347,""
"546","Neutrophils","Nasal Tissue","24","Pam1ug+NTHi","Saline+NTHi",0.999166464324347,""
"547","Neutrophils","Nasal Tissue","24","Saline","Saline+IAV",0.999166464324347,""
"548","Neutrophils","Nasal Tissue","24","Saline","Saline+IAV+NTHi",0.999166464324347,""
"549","Neutrophils","Nasal Tissue","24","Saline","Saline+NTHi",0.999166464324347,""
"550","Neutrophils","Nasal Tissue","24","Saline+IAV","Saline+IAV+NTHi",0.999166464324347,""
"551","Neutrophils","Nasal Tissue","24","Saline+IAV","Saline+NTHi",0.999166464324347,""
"552","Neutrophils","Nasal Tissue","24","Saline+IAV+NTHi","Saline+NTHi",0.999166464324347,""
"553","Neutrophils","Spleen","24","Hh","Hh+IAV",0.999807281285321,""
