Treatment,Tissue,Timepoint,Cell_ID,mean,median,q1,q3,comparison
Saline+IAV,Nasal Tissue,96,Ly6C-CD8+ T-cells,0.20408359999999998,0.1886444,0.16008735,0.23285702500000002,108.18428747421073
Saline+IAV,Nasal Tissue,96,Monocytes,2.6654515333333335,2.7288532,2.612010325,2.8530390249999997,97.67661863721116
Saline+IAV,Nasal Tissue,96,Neutrophils,23.849770133333333,23.3376516,21.1543153,26.822000224999996,102.19438760210701
Saline+IAV,Nasal Tissue,96,Unknown Myeloid,3.0580230833333335,2.9749784000000004,2.5062507750000003,3.7158184750000003,102.7914381944196
Saline+IAV,Nasal Tissue,96,cDC1,0.10940118333333333,0.1256465,0.071575875,0.14645125,87.07061743330163
Saline+IAV,Nasal Tissue,96,cDC2,0.012812916666666669,0.009978365,0.007604065,0.017266875,128.40697515741977
Saline+IAV,Nasal Tissue,96,moDCs,0.0033261249999999997,0.0033261249999999997,0.0031662325,0.0034860174999999994,100
Saline+IAV,Nasal Tissue,96,pDCs,2.01822205,1.9195123500000002,1.860879575,1.993876,105.14243630680468
Saline+IAV,Nasal Tissue,144,B-cells,26.617805399999998,26.273971200000002,21.032131800000002,31.851750300000003,101.30864952763592
Saline+IAV,Nasal Tissue,144,CD103+CD4+ T-cells,0.8421849166666667,0.95703765,0.58774885,1.0213420249999998,87.99914158723712
Saline+IAV,Nasal Tissue,144,CD206+ Macrophages,1.7123415833333333,1.6049099,1.2986765,1.9196208499999998,106.6939386026177
Saline+IAV,Nasal Tissue,144,CD4+ T-cells,3.1500760333333337,3.2464575999999994,2.7167431499999997,3.7996699999999994,97.03117740805654
Saline+IAV,Nasal Tissue,144,CD64+MHCII- Macrophages,0.6762427,0.47862960000000004,0.448080975,0.6133485,141.28727099201552
Saline+IAV,Nasal Tissue,144,Drop,6.0153096,5.7871797,5.550560225,6.467958175000001,103.9419874934936
Saline+IAV,Nasal Tissue,144,Ly6C(hi)CD64(hi) Monocytes,9.461715966666667,9.29265645,8.653094575,10.605775175000002,101.81928082218799
Saline+IAV,Nasal Tissue,144,Ly6C+ NK cells,1.1263279000000002,1.1321275,0.719433,1.4653679000000002,99.48772554328026
Saline+IAV,Nasal Tissue,144,Ly6C+CD8+ T-cells,1.3462965333333334,1.4308316,1.01001805,1.51909065,94.09189266810527
Saline+IAV,Nasal Tissue,144,Ly6C- NK cells,4.928157733333333,5.1357274,3.8070373749999997,5.858477425,95.95832001000156
Saline+IAV,Nasal Tissue,144,Ly6C-CD8+ T-cells,0.3183665,0.3112721,0.20507125000000004,0.45861712499999996,102.27916347144507
Saline+IAV,Nasal Tissue,144,Monocytes,3.702008516666667,3.3739775499999998,2.9739582,4.700468075,109.72238142683157
Saline+IAV,Nasal Tissue,144,Neutrophils,33.87164223333333,31.009495100000002,29.992416374999998,36.690769375,109.22990562762607
Saline+IAV,Nasal Tissue,144,Unknown Myeloid,3.946080166666667,4.1116401499999995,3.1751181500000003,4.725745775,95.97338343596697
Saline+IAV,Nasal Tissue,144,cDC1,0.18937895000000002,0.1638523,0.146744325,0.231403025,115.57906114226044
Saline+IAV,Nasal Tissue,144,cDC2,0.017761616666666667,0.008607945,0.0053927325,0.029782949999999996,206.3398019697694
Saline+IAV,Nasal Tissue,144,moDCs,0.011497351999999999,0.00589449,0.0037738,0.0192372,195.0525321104964
Saline+IAV,Nasal Tissue,144,pDCs,2.06872255,2.0951104999999997,1.9190500999999998,2.356956425,98.74049841285222
Saline+IAV,Spleen,2,B-cells,54.81204753333333,54.321127149999995,50.602806275,59.47090740000001,100.90373747580334
Saline+IAV,Spleen,2,CD103+CD4+ T-cells,0.7066266833333333,0.6515673,0.6315491000000001,0.80168215,108.45029873864655
Saline+IAV,Spleen,2,CD206+ Macrophages,1.42739605,0.9754427499999999,0.940258825,1.7892493000000003,146.33314461561176
Saline+IAV,Spleen,2,CD4+ T-cells,21.122128716666666,20.47410835,18.76123505,23.6149491,103.16507246903703
Saline+IAV,Spleen,2,CD64+MHCII- Macrophages,0.00904095,0.01029837,0.0040399599999999996,0.0124631,87.79010658968363
Saline+IAV,Spleen,2,Drop,2.292150783333333,2.1096653499999998,2.01080475,2.6679251,108.64997063791817
Saline+IAV,Spleen,2,Ly6C(hi)CD64(hi) Monocytes,0.3315320666666666,0.34628045,0.286421125,0.38250195,95.74091366309204
Saline+IAV,Spleen,2,Ly6C+ NK cells,1.3896810666666668,1.35528885,1.080529975,1.7151398749999998,102.53763001641065
Saline+IAV,Spleen,2,Ly6C+CD8+ T-cells,7.153847716666667,7.32807915,5.840019175,8.21402645,97.62241332596233
Saline+IAV,Spleen,2,Ly6C- NK cells,1.966812316666667,1.94372205,1.8104656000000001,2.0722659500000002,101.18794076893178
Saline+IAV,Spleen,2,Ly6C-CD8+ T-cells,5.8245283,5.760435,5.53352555,7.025477425,101.11264687475858
Saline+IAV,Spleen,2,Monocytes,0.28999545,0.2947071,0.22545587499999997,0.361529525,98.40124313258825
Saline+IAV,Spleen,2,Neutrophils,0.23225035,0.1429631,0.11584742499999999,0.36519727500000004,162.4547523102115
Saline+IAV,Spleen,2,Unknown Myeloid,0.6080923166666666,0.6433117,0.5231477,0.72604935,94.52530035854572
Saline+IAV,Spleen,2,cDC1,0.40550995,0.3914007,0.344839825,0.42533675,103.6048095979389
Saline+IAV,Spleen,2,cDC2,0.7348260333333334,0.69335855,0.660159,0.737847625,105.9806695011309
Saline+IAV,Spleen,2,moDCs,0.007623791666666667,0.007077550000000001,0.0059692124999999995,0.010134200000000001,107.71794853680532
Saline+IAV,Spleen,2,pDCs,0.6859099833333333,0.71534275,0.6306342500000001,0.7290070500000001,95.88550150726114
Saline+IAV,Spleen,6,B-cells,51.82039913333334,51.172752900000006,50.12391387500001,53.601481075,101.26560756775962
Saline+IAV,Spleen,6,CD103+CD4+ T-cells,0.6492643166666667,0.6388685999999999,0.6003948,0.7041591749999999,101.62720732661879
Saline+IAV,Spleen,6,CD206+ Macrophages,1.0055672666666668,0.9159439500000002,0.8652505750000001,1.23317285,109.78480360797913
Saline+IAV,Spleen,6,CD4+ T-cells,23.030451733333337,22.5695414,22.159517049999998,24.039935175,102.04217855012925
Saline+IAV,Spleen,6,CD64+MHCII- Macrophages,0.0029872216666666667,0.002670745,0.0018443049999999999,0.00427228,111.84975228509897
Saline+IAV,Spleen,6,Drop,2.0557751499999997,1.7052158999999998,1.5808876,2.455175675,120.5580566073774
Saline+IAV,Spleen,6,Ly6C(hi)CD64(hi) Monocytes,0.2447607333333333,0.22800885,0.20250597499999998,0.25885622500000005,107.34703207061187
Saline+IAV,Spleen,6,Ly6C+ NK cells,1.1709155333333334,1.25486465,1.0202032749999999,1.3262692500000002,93.31010586148342
Saline+IAV,Spleen,6,Ly6C+CD8+ T-cells,8.302876966666666,7.8615933,7.543536100000001,9.585335,105.61315817070651
Saline+IAV,Spleen,6,Ly6C- NK cells,1.6611129833333331,1.5780712999999997,1.4370453250000002,1.7130675000000002,105.26222632230453
Saline+IAV,Spleen,6,Ly6C-CD8+ T-cells,6.518853483333334,6.5143266,5.7906911249999995,7.246325849999999,100.06949119396829
Saline+IAV,Spleen,6,Monocytes,0.20289476666666664,0.20943225,0.20518217500000002,0.21181842500000003,96.87847342836008
Saline+IAV,Spleen,6,Neutrophils,0.6250016333333334,0.5881598,0.215562825,1.003609075,106.26391557759189
Saline+IAV,Spleen,6,Unknown Myeloid,0.6635367833333333,0.64717435,0.53451935,0.7592274,102.52828829407923
Saline+IAV,Spleen,6,cDC1,0.3745239166666667,0.40244240000000003,0.34212025,0.4103583,93.06273808790193
Saline+IAV,Spleen,6,cDC2,0.8811985833333332,0.9251754000000001,0.8395430999999999,0.9334170749999999,95.2466508873164
Saline+IAV,Spleen,6,moDCs,0.004530323333333333,0.004555465,0.00385761,0.0053081974999999995,99.4480987853783
Saline+IAV,Spleen,6,pDCs,0.7853495333333333,0.76174115,0.659311625,0.8816153,103.09926585078584
Saline+IAV,Spleen,24,B-cells,53.566902999999996,53.1709859,49.29390195,56.876412025,100.74461116960404
Saline+IAV,Spleen,24,CD103+CD4+ T-cells,0.6536303,0.6503818,0.61075665,0.689952575,100.49947584634134
Saline+IAV,Spleen,24,CD206+ Macrophages,1.2847957333333333,1.1277059,1.0090403000000001,1.5327163250000002,113.93003560000292
Saline+IAV,Spleen,24,CD4+ T-cells,22.29955655,22.2188837,19.995361575,24.826523499999997,100.36308237213557
Saline+IAV,Spleen,24,CD64+MHCII- Macrophages,0.008819292,0.00411228,0.00363429,0.0159304,214.4623420584201
Saline+IAV,Spleen,24,Drop,2.103964866666667,2.1473226499999996,1.7492405,2.44915115,97.98084450264926
Saline+IAV,Spleen,24,Ly6C(hi)CD64(hi) Monocytes,0.2643597166666667,0.2475063,0.18678375,0.3206436750000001,106.80928795213158
Saline+IAV,Spleen,24,Ly6C+ NK cells,1.0665333,1.04878175,0.7650838,1.330316175,101.69258761415327
Saline+IAV,Spleen,24,Ly6C+CD8+ T-cells,6.950763233333333,6.5828850999999995,6.279209825,7.5406268999999995,105.58840277089652
Saline+IAV,Spleen,24,Ly6C- NK cells,1.8142800833333332,1.8347306,1.6115306999999999,2.05492585,98.88536678536528
Saline+IAV,Spleen,24,Ly6C-CD8+ T-cells,6.730346783333334,6.871838050000001,5.961594750000001,7.518201350000001,97.94099823602993
Saline+IAV,Spleen,24,Monocytes,0.20503685,0.20859534999999998,0.19975795,0.21280255,98.29406551967722
Saline+IAV,Spleen,24,Neutrophils,0.31360659999999996,0.24714380000000002,0.194495925,0.38559279999999996,126.89235983261564
Saline+IAV,Spleen,24,Unknown Myeloid,0.66603605,0.64526835,0.616441525,0.7070370500000001,103.21845942079754
Saline+IAV,Spleen,24,cDC1,0.36415796666666667,0.38159119999999996,0.32651247499999997,0.40772345000000004,95.43143727283719
Saline+IAV,Spleen,24,cDC2,0.8960849,0.7831488500000001,0.7686942,0.957904825,114.4207643285181
Saline+IAV,Spleen,24,moDCs,0.0042837150000000004,0.00320719,0.0029517825,0.005168022499999999,133.56598767145073
Saline+IAV,Spleen,24,pDCs,0.8083109166666667,0.7466225,0.6556290249999999,1.0162966500000001,108.26233024944555
Saline+IAV,Spleen,48,B-cells,53.28754208333333,54.50057465,53.3910774,55.89731575,97.77427563937316
Saline+IAV,Spleen,48,CD103+CD4+ T-cells,0.6551317666666666,0.644005,0.59948275,0.679425925,101.72774538499958
Saline+IAV,Spleen,48,CD206+ Macrophages,1.2590976,1.32063265,1.022903175,1.4630451500000001,95.34048700068108
Saline+IAV,Spleen,48,CD4+ T-cells,21.033966416666665,20.226714899999997,20.09641805,20.5522954,103.9910164386935
Saline+IAV,Spleen,48,CD64+MHCII- Macrophages,0.004430536666666667,0.0031673,0.0023365350000000003,0.0057167500000000005,139.88370746903252
Saline+IAV,Spleen,48,Drop,2.03039905,1.80056385,1.731687725,2.0966515749999997,112.764623703847
Saline+IAV,Spleen,48,Ly6C(hi)CD64(hi) Monocytes,0.2993121166666667,0.2540033,0.2481974,0.348232925,117.83788504585047
Saline+IAV,Spleen,48,Ly6C+ NK cells,1.3230754833333334,1.37900715,0.919825,1.664080175,95.94406260571841
Saline+IAV,Spleen,48,Ly6C+CD8+ T-cells,7.753632633333334,7.247901400000001,7.0172604750000005,8.24921705,106.97762297557377
Saline+IAV,Spleen,48,Ly6C- NK cells,2.2325125833333335,2.2197219,1.8576386999999999,2.5573710000000003,100.5762290912809
Saline+IAV,Spleen,48,Ly6C-CD8+ T-cells,6.053378816666667,5.956889749999999,5.48510965,6.536736525,101.61978936519125
Saline+IAV,Spleen,48,Monocytes,0.29885046666666665,0.31037395,0.26357595,0.31453077500000004,96.2872259951799
Saline+IAV,Spleen,48,Neutrophils,0.6463401333333334,0.58298295,0.503290125,0.6802935749999999,110.86775922577725
Saline+IAV,Spleen,48,Unknown Myeloid,0.8182947333333332,0.8072022999999999,0.6736452,0.9385442,101.37418257273714
Saline+IAV,Spleen,48,cDC1,0.45003795,0.4423918,0.40933507500000005,0.46785515,101.72836612251854
Saline+IAV,Spleen,48,cDC2,0.9552814,0.95157625,0.90658145,1.020912675,100.38936974309732
Saline+IAV,Spleen,48,moDCs,0.0047707850000000005,0.004461735,0.002733305,0.0060334825,106.92667762652871
Saline+IAV,Spleen,48,pDCs,0.8939455166666668,0.8327376500000001,0.7694363,1.0472154500000002,107.3501980685834
Saline+IAV,Spleen,72,B-cells,53.949422999999996,54.76420315,53.572449774999995,55.96865875,98.51220303933154
Saline+IAV,Spleen,72,CD103+CD4+ T-cells,0.7096682833333333,0.6942568,0.6280560000000001,0.7638685249999999,102.21985342215349
Saline+IAV,Spleen,72,CD206+ Macrophages,1.3330967333333335,1.2995184,1.1100504,1.50376035,102.58390595572433
Saline+IAV,Spleen,72,CD4+ T-cells,18.525779866666667,19.3071006,17.700764225,19.56449785,95.95319489176262
Saline+IAV,Spleen,72,CD64+MHCII- Macrophages,0.049514800000000005,0.02193095,0.018466475,0.08515160000000001,225.77590118075142
Saline+IAV,Spleen,72,Drop,2.2545685333333334,2.1454084,1.9020444,2.15282705,105.0880817532612
Saline+IAV,Spleen,72,Ly6C(hi)CD64(hi) Monocytes,0.5879111666666667,0.6105937,0.48159752499999997,0.697201375,96.28516747989157
Saline+IAV,Spleen,72,Ly6C+ NK cells,1.1299366333333334,1.09635775,0.946022,1.3592394,103.06276699675206
Saline+IAV,Spleen,72,Ly6C+CD8+ T-cells,10.180708466666665,10.0664244,9.435614724999999,11.382246575,101.13529950780402
Saline+IAV,Spleen,72,Ly6C- NK cells,1.8903689333333333,1.80391045,1.605681875,2.1754320000000003,104.79283676932707
Saline+IAV,Spleen,72,Ly6C-CD8+ T-cells,4.40767995,4.5709928,4.237193274999999,4.755971325,96.4271908282157
Saline+IAV,Spleen,72,Monocytes,0.2364137,0.24652125000000003,0.19722777500000002,0.301134625,95.89992749103779
Saline+IAV,Spleen,72,Neutrophils,2.0322436666666666,1.8306280000000001,1.02125205,2.95301045,111.01347005872664
Saline+IAV,Spleen,72,Unknown Myeloid,0.58134655,0.5519888000000001,0.4730017,0.669303825,105.31854088343822
Saline+IAV,Spleen,72,cDC1,0.5016838,0.468703,0.4247431499999999,0.495714875,107.03660953738296
Saline+IAV,Spleen,72,cDC2,0.8716314833333334,0.7914001,0.7287955,0.9317882499999999,110.13790411870472
Saline+IAV,Spleen,72,moDCs,0.010391633333333334,0.00709728,0.004760517500000001,0.011531312499999998,146.41712505823827
Saline+IAV,Spleen,72,pDCs,0.7476327500000001,0.7297698,0.637022,0.789858475,102.44775133199538
Saline+IAV,Spleen,96,B-cells,57.82269638333334,59.144688599999995,54.981252549999994,61.040924375,97.76481667591929
Saline+IAV,Spleen,96,CD103+CD4+ T-cells,0.5795223,0.5757187,0.533555925,0.6277652749999999,100.66066987228312
Saline+IAV,Spleen,96,CD206+ Macrophages,1.62700875,1.6168440999999998,1.4253180749999999,1.8834095750000002,100.62867223871493
Saline+IAV,Spleen,96,CD4+ T-cells,16.713697633333332,16.7544902,15.149012849999998,18.34267045,99.75652755661484
Saline+IAV,Spleen,96,CD64+MHCII- Macrophages,0.02461805,0.026886450000000003,0.022050774999999998,0.028954700000000003,91.56303639937589
Saline+IAV,Spleen,96,Drop,2.9241898166666664,2.95404975,2.7912995,3.0264416499999998,98.98918651138717
Saline+IAV,Spleen,96,Ly6C(hi)CD64(hi) Monocytes,0.5935294,0.5816220000000001,0.46153040000000006,0.6559804,102.04727469043466
Saline+IAV,Spleen,96,Ly6C+ NK cells,1.13038785,1.0312686000000002,0.9789665250000001,1.1328894,109.61139028183344
Saline+IAV,Spleen,96,Ly6C+CD8+ T-cells,9.4438163,9.056646800000001,8.291855850000001,10.262194375,104.27497625280031
Saline+IAV,Spleen,96,Ly6C- NK cells,2.15831995,2.07526185,1.98627355,2.2807159999999995,104.00229493931093
Saline+IAV,Spleen,96,Ly6C-CD8+ T-cells,3.3099557333333336,3.1923863,2.920532775,3.556265425,103.6828072258465
Saline+IAV,Spleen,96,Monocytes,0.27232696666666667,0.25611025,0.22368635,0.270657675,106.33192801407468
Saline+IAV,Spleen,96,Neutrophils,0.7550576833333333,0.71898025,0.5285291,0.8765823,105.01786152447627
Saline+IAV,Spleen,96,Unknown Myeloid,0.5639704,0.5724534499999999,0.523062025,0.61508565,98.51812405008653
Saline+IAV,Spleen,96,cDC1,0.5220343833333333,0.52042245,0.468103925,0.57578335,100.30973554913575
Saline+IAV,Spleen,96,cDC2,0.80403035,0.7731303,0.7196431,0.893781875,103.99674543864079
Saline+IAV,Spleen,96,moDCs,0.016239595,0.0156899,0.013680874999999999,0.019943375,103.50349587951484
Saline+IAV,Spleen,96,pDCs,0.7385983666666667,0.6836297,0.64098425,0.776555225,108.0407078081404
Saline+IAV,Spleen,144,B-cells,47.426046033333336,47.5422717,44.486953175,51.061884925,99.75553194554928
Saline+IAV,Spleen,144,CD103+CD4+ T-cells,0.9031290166666668,0.8182449500000001,0.7973632250000001,0.95525225,110.37391879615836
Saline+IAV,Spleen,144,CD206+ Macrophages,2.5576487833333332,2.08189275,1.5941998499999999,3.6427204499999997,122.85209136413646
Saline+IAV,Spleen,144,CD4+ T-cells,21.86797855,21.974306799999997,20.444076425,24.2419254,99.51612466792355
Saline+IAV,Spleen,144,CD64+MHCII- Macrophages,0.018336023333333333,0.01708005,0.012340025,0.020525350000000005,107.35345232205604
Saline+IAV,Spleen,144,Drop,2.7563006333333333,2.649671,2.436178925,2.85853925,104.02425936402418
Saline+IAV,Spleen,144,Ly6C(hi)CD64(hi) Monocytes,0.8126847333333332,0.73204315,0.6036820500000001,0.87788675,111.01596037519555
Saline+IAV,Spleen,144,Ly6C+ NK cells,0.9566657166666666,0.93114745,0.8216006499999999,1.062928825,102.74051834289688
Saline+IAV,Spleen,144,Ly6C+CD8+ T-cells,10.175221950000001,10.116813599999999,10.012175525,10.725199674999999,100.57733939073468
Saline+IAV,Spleen,144,Ly6C- NK cells,2.7001899833333334,2.6660918999999996,2.5371358,2.8144397000000003,101.27895378750198
Saline+IAV,Spleen,144,Ly6C-CD8+ T-cells,4.1962869666666665,4.3386510000000005,3.6832115250000004,4.4607363,96.71870281031283
Saline+IAV,Spleen,144,Monocytes,0.4037368666666667,0.4254651,0.349995675,0.45558547499999996,94.89306330100088
Saline+IAV,Spleen,144,Neutrophils,2.1873249333333336,2.0604317500000002,1.8790275749999998,2.3152928,106.15857250953997
Saline+IAV,Spleen,144,Unknown Myeloid,0.8613006,0.83215215,0.8212255749999999,0.890731475,103.50277890888103
Saline+IAV,Spleen,144,cDC1,0.4790793666666667,0.42328985,0.39900365000000004,0.485979125,113.17997978611267
Saline+IAV,Spleen,144,cDC2,0.8908171166666666,0.9228771,0.8884553,0.9394891750000001,96.52608312273287
Saline+IAV,Spleen,144,moDCs,0.0151781,0.01506515,0.013183374999999999,0.0159654,100.74974361357172
Saline+IAV,Spleen,144,pDCs,0.7920746500000001,0.7854446500000001,0.663006225,0.881774075,100.84410785661345
Saline+IAV+NTHi,Lung,2,B-cells,32.09550323333333,30.887291250000004,29.915435675,35.858729724999996,103.9116799642744
Saline+IAV+NTHi,Lung,2,CD103+CD4+ T-cells,0.8390452333333333,0.8826697000000001,0.7933665,0.92045645,95.0576680420018
Saline+IAV+NTHi,Lung,2,CD206+ Macrophages,0.5884375333333333,0.5088656500000001,0.413753475,0.727390925,115.63711037153584
Saline+IAV+NTHi,Lung,2,CD4+ T-cells,23.58138215,23.34743985,20.964842425,25.08648245,101.00200408054589
Saline+IAV+NTHi,Lung,2,CD64+MHCII- Macrophages,0.07145113333333333,0.06713055,0.033922325,0.0706687,106.43609106931693
Saline+IAV+NTHi,Lung,2,Drop,9.47607835,9.048294000000002,8.497021825000001,10.279646675,104.7277901226463
Saline+IAV+NTHi,Lung,2,Ly6C(hi)CD64(hi) Monocytes,1.0636585666666667,0.9391805499999999,0.8178777500000002,1.372522875,113.25389635322696
Saline+IAV+NTHi,Lung,2,Ly6C+ NK cells,5.212827066666667,5.2589152,5.10647285,5.679766874999999,99.12361900543037
Saline+IAV+NTHi,Lung,2,Ly6C+CD8+ T-cells,5.610262783333334,5.88493495,5.574289375,6.023657350000001,95.33262187262298
Saline+IAV+NTHi,Lung,2,Ly6C- NK cells,5.858991049999999,5.5570256,4.8699909749999994,6.3180649749999995,105.43394023594203
Saline+IAV+NTHi,Lung,2,Ly6C-CD8+ T-cells,5.372282233333333,5.43551365,4.302199975000001,6.3680545,98.83669841089137
Saline+IAV+NTHi,Lung,2,Monocytes,0.7941669666666666,0.7150534,0.692352725,0.9170943,111.06400817990189
Saline+IAV+NTHi,Lung,2,Neutrophils,0.9906895166666667,0.91974445,0.601427025,1.413917225,107.7135628996366
Saline+IAV+NTHi,Lung,2,Unknown Myeloid,4.1472768166666665,4.0611517,3.6150899499999998,4.631655025000001,102.12070671151403
Saline+IAV+NTHi,Lung,2,cDC1,0.38062335,0.39524060000000005,0.3533636,0.427215575,96.30168307608074
Saline+IAV+NTHi,Lung,2,cDC2,0.15289203333333334,0.14741715,0.12973175,0.161257675,103.71387137340082
Saline+IAV+NTHi,Lung,2,moDCs,3.3928579666666665,2.9940537,2.65835775,4.360580625,113.3198768835264
Saline+IAV+NTHi,Lung,2,pDCs,0.3715739666666667,0.37946265,0.299948,0.4347847,97.92109096024778
Saline+IAV+NTHi,Lung,6,B-cells,31.270147233333333,32.4725239,25.6634594,38.30673735,96.29724911322133
Saline+IAV+NTHi,Lung,6,CD103+CD4+ T-cells,0.7643137,0.78082065,0.6455346500000001,0.9287658249999999,97.88594858499195
Saline+IAV+NTHi,Lung,6,CD206+ Macrophages,0.46995960000000003,0.43159775,0.385470125,0.5874527,108.88833410276119
Saline+IAV+NTHi,Lung,6,CD4+ T-cells,23.77353925,23.17547265,19.337344925,28.256252049999997,102.5806015222736
Saline+IAV+NTHi,Lung,6,CD64+MHCII- Macrophages,0.04868758333333333,0.02633195,0.02090655,0.0820276,184.89927002494434
Saline+IAV+NTHi,Lung,6,Drop,6.709000133333333,8.0865462,4.7778868249999995,8.231506975,82.96496387213286
Saline+IAV+NTHi,Lung,6,Ly6C(hi)CD64(hi) Monocytes,1.2761659833333332,1.1338869,0.549678025,1.947396575,112.54790784983344
Saline+IAV+NTHi,Lung,6,Ly6C+ NK cells,4.953004366666666,4.434502749999999,3.6290140750000006,5.945187024999999,111.69244097698817
Saline+IAV+NTHi,Lung,6,Ly6C+CD8+ T-cells,6.009345383333334,6.1193613,5.485195975000001,6.583086424999999,98.20216667601133
Saline+IAV+NTHi,Lung,6,Ly6C- NK cells,6.14979345,5.4809673000000005,4.10868665,7.824185125,112.20270279663956
Saline+IAV+NTHi,Lung,6,Ly6C-CD8+ T-cells,6.468324966666667,5.6561684,4.42211755,6.31689465,114.35877628160198
Saline+IAV+NTHi,Lung,6,Monocytes,0.70850235,0.67770495,0.48239535000000006,0.841016925,104.54436698448195
Saline+IAV+NTHi,Lung,6,Neutrophils,3.980976233333334,0.38843269999999996,0.16727782500000002,7.839879625,1024.881847829324
Saline+IAV+NTHi,Lung,6,Unknown Myeloid,4.201954166666667,4.0775801000000005,3.949375725,4.6049584,103.05019309532794
Saline+IAV+NTHi,Lung,6,cDC1,0.3688635333333333,0.31176675,0.286253825,0.3681223,118.31394250135186
Saline+IAV+NTHi,Lung,6,cDC2,0.11902853333333333,0.12085425000000001,0.0969438,0.1452906,98.48932357226438
Saline+IAV+NTHi,Lung,6,moDCs,2.3585569833333335,2.32007485,1.901415825,2.8842733249999997,101.65865913047303
Saline+IAV+NTHi,Lung,6,pDCs,0.3698366166666667,0.36669095,0.284767675,0.42708337500000004,100.85785227769233
Saline+IAV+NTHi,Lung,24,B-cells,39.61989173333333,39.329992950000005,36.30897207499999,40.773410725000005,100.73709340274195
Saline+IAV+NTHi,Lung,24,CD103+CD4+ T-cells,0.6437749833333334,0.6614938499999999,0.5816296249999999,0.69158035,97.32138603153052
Saline+IAV+NTHi,Lung,24,CD206+ Macrophages,0.69175905,0.51329075,0.447514975,0.845483325,134.7694362308302
Saline+IAV+NTHi,Lung,24,CD4+ T-cells,20.929220666666666,20.7861869,20.3252424,22.1856631,100.68811931382501
Saline+IAV+NTHi,Lung,24,CD64+MHCII- Macrophages,0.10143413333333334,0.0777026,0.048176875,0.149038875,130.54149196208795
Saline+IAV+NTHi,Lung,24,Drop,5.2326847333333335,5.05110525,4.465648849999999,5.372005225,103.59484656023221
Saline+IAV+NTHi,Lung,24,Ly6C(hi)CD64(hi) Monocytes,1.69680465,1.5753871499999998,1.1616751749999998,2.0865282499999998,107.70715312740747
Saline+IAV+NTHi,Lung,24,Ly6C+ NK cells,4.3725973,4.4611845,3.810285075,4.790628450000001,98.01426728708485
Saline+IAV+NTHi,Lung,24,Ly6C+CD8+ T-cells,5.6297677833333335,5.71795555,5.20234115,6.072687825,98.45770457822698
Saline+IAV+NTHi,Lung,24,Ly6C- NK cells,5.5390763000000005,5.962629,4.663185725000001,6.311452525,92.89654446050561
Saline+IAV+NTHi,Lung,24,Ly6C-CD8+ T-cells,4.99354155,4.94660715,4.714333325,5.281024,100.94882004122765
Saline+IAV+NTHi,Lung,24,Monocytes,1.4284288333333335,1.39881285,1.094567475,1.7064884249999999,102.11722271019555
Saline+IAV+NTHi,Lung,24,Neutrophils,1.1080260833333335,0.61772425,0.508796475,1.5058553000000001,179.37228194187514
Saline+IAV+NTHi,Lung,24,Unknown Myeloid,4.6697877,4.7247484,4.196475975,5.137664675,98.83674864041436
Saline+IAV+NTHi,Lung,24,cDC1,0.4079718166666667,0.33106630000000004,0.28006777499999996,0.542584325,123.22964211901564
Saline+IAV+NTHi,Lung,24,cDC2,0.12341338333333335,0.1220418,0.114239525,0.125697475,101.12386357242629
Saline+IAV+NTHi,Lung,24,moDCs,2.2186364,1.9396753500000004,1.252831475,2.582260975,114.38184230159956
Saline+IAV+NTHi,Lung,24,pDCs,0.5931829333333334,0.53745865,0.47656950000000003,0.6764195000000001,110.36810614794894
Saline+IAV+NTHi,Lung,48,B-cells,41.56196261666666,43.75259285,36.93682265,45.963455825,94.99314191311215
Saline+IAV+NTHi,Lung,48,CD103+CD4+ T-cells,0.7751457333333333,0.7400561999999999,0.699709175,0.7632838750000001,104.7414687335007
Saline+IAV+NTHi,Lung,48,CD206+ Macrophages,0.5024325833333333,0.38080685000000003,0.30354594999999995,0.573170025,131.93895628015443
Saline+IAV+NTHi,Lung,48,CD4+ T-cells,18.0232412,17.14964315,16.23784135,18.82601415,105.09397217399246
Saline+IAV+NTHi,Lung,48,CD64+MHCII- Macrophages,0.08182608333333334,0.0690305,0.062202525,0.075333175,118.53613016468567
Saline+IAV+NTHi,Lung,48,Drop,5.787078466666666,6.1443594500000005,5.041818875000001,6.456271175,94.18522001779479
Saline+IAV+NTHi,Lung,48,Ly6C(hi)CD64(hi) Monocytes,2.042163216666667,2.2811714,1.55595185,2.52258545,89.52256795200339
Saline+IAV+NTHi,Lung,48,Ly6C+ NK cells,4.349574866666667,4.010155699999999,3.9084289500000002,4.50698275,108.46398973153755
Saline+IAV+NTHi,Lung,48,Ly6C+CD8+ T-cells,5.60488105,5.77373155,5.571055125,5.99979755,97.0755394749865
Saline+IAV+NTHi,Lung,48,Ly6C- NK cells,5.8930493,5.76212965,5.290066549999999,5.9677935,102.27207053558749
Saline+IAV+NTHi,Lung,48,Ly6C-CD8+ T-cells,4.6649350499999995,3.6016478000000003,3.268711875,4.79618395,129.5222439573353
Saline+IAV+NTHi,Lung,48,Monocytes,1.6014138333333334,1.6373176,1.393801575,1.848630725,97.8071593033223
Saline+IAV+NTHi,Lung,48,Neutrophils,2.2069315,0.9120963500000001,0.649284525,3.5110261749999996,241.96254047064213
