Tissue,Timepoint,Treatment,Cell_ID,mean_Proportion_idPerSample,sem_Proportion_idPerSample
Lung,6,Pam1ug,cDC2,0.0010295546666666665,1.967146119035843e-4
Lung,6,Pam1ug,moDCs,0.02100565483333333,0.0024147190094353068
Lung,6,Pam1ug,pDCs,0.0044091393333333334,5.027605116704287e-4
Lung,6,Pam1ug+IAV,B-cells,0.22247540700000001,0.028187570350455524
Lung,6,Pam1ug+IAV,CD103+CD4+ T-cells,0.007129353,0.0010132021886762451
Lung,6,Pam1ug+IAV,CD206+ Macrophages,0.005470171,0.0010287264338715452
Lung,6,Pam1ug+IAV,CD4+ T-cells,0.2033879185,0.012654787897843725
Lung,6,Pam1ug+IAV,CD64+MHCII- Macrophages,7.361145e-4,1.907496661081831e-4
Lung,6,Pam1ug+IAV,Drop,0.050653122,0.008655314687935496
Lung,6,Pam1ug+IAV,Ly6C(hi)CD64(hi) Monocytes,0.05127759466666666,0.007748762262243628
Lung,6,Pam1ug+IAV,Ly6C+ NK cells,0.033873952,0.0030254498179453472
Lung,6,Pam1ug+IAV,Ly6C+CD8+ T-cells,0.04350941766666667,0.002020536856679708
Lung,6,Pam1ug+IAV,Ly6C- NK cells,0.04625230166666667,0.0038201712082540115
Lung,6,Pam1ug+IAV,Ly6C-CD8+ T-cells,0.040531633666666664,0.002534580154261736
Lung,6,Pam1ug+IAV,Monocytes,0.030039781166666668,0.0023566952860484876
Lung,6,Pam1ug+IAV,Neutrophils,0.18721733916666666,0.04878475443344295
Lung,6,Pam1ug+IAV,Unknown Myeloid,0.0471207965,0.006530068383966107
Lung,6,Pam1ug+IAV,cDC1,0.0038807485,2.5496639417496445e-4
Lung,6,Pam1ug+IAV,cDC2,0.0010295546666666665,1.967146119035843e-4
Lung,6,Pam1ug+IAV,moDCs,0.02100565483333333,0.0024147190094353068
Lung,6,Pam1ug+IAV,pDCs,0.0044091393333333334,5.027605116704287e-4
Lung,6,Pam1ug+IAV+NTHi,B-cells,0.22247540700000001,0.028187570350455524
Lung,6,Pam1ug+IAV+NTHi,CD103+CD4+ T-cells,0.007129353,0.0010132021886762451
Lung,6,Pam1ug+IAV+NTHi,CD206+ Macrophages,0.005470171,0.0010287264338715452
Lung,6,Pam1ug+IAV+NTHi,CD4+ T-cells,0.2033879185,0.012654787897843725
Lung,6,Pam1ug+IAV+NTHi,CD64+MHCII- Macrophages,7.361145e-4,1.907496661081831e-4
Lung,6,Pam1ug+IAV+NTHi,Drop,0.050653122,0.008655314687935496
Lung,6,Pam1ug+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.05127759466666666,0.007748762262243628
Lung,6,Pam1ug+IAV+NTHi,Ly6C+ NK cells,0.033873952,0.0030254498179453472
Lung,6,Pam1ug+IAV+NTHi,Ly6C+CD8+ T-cells,0.04350941766666667,0.002020536856679708
Lung,6,Pam1ug+IAV+NTHi,Ly6C- NK cells,0.04625230166666667,0.0038201712082540115
Lung,6,Pam1ug+IAV+NTHi,Ly6C-CD8+ T-cells,0.040531633666666664,0.002534580154261736
Lung,6,Pam1ug+IAV+NTHi,Monocytes,0.030039781166666668,0.0023566952860484876
Lung,6,Pam1ug+IAV+NTHi,Neutrophils,0.18721733916666666,0.04878475443344295
Lung,6,Pam1ug+IAV+NTHi,Unknown Myeloid,0.0471207965,0.006530068383966107
Lung,6,Pam1ug+IAV+NTHi,cDC1,0.0038807485,2.5496639417496445e-4
Lung,6,Pam1ug+IAV+NTHi,cDC2,0.0010295546666666665,1.967146119035843e-4
Lung,6,Pam1ug+IAV+NTHi,moDCs,0.02100565483333333,0.0024147190094353068
Lung,6,Pam1ug+IAV+NTHi,pDCs,0.0044091393333333334,5.027605116704287e-4
Lung,6,Pam1ug+NTHi,B-cells,0.22247540700000001,0.028187570350455524
Lung,6,Pam1ug+NTHi,CD103+CD4+ T-cells,0.007129353,0.0010132021886762451
Lung,6,Pam1ug+NTHi,CD206+ Macrophages,0.005470171,0.0010287264338715452
Lung,6,Pam1ug+NTHi,CD4+ T-cells,0.2033879185,0.012654787897843725
Lung,6,Pam1ug+NTHi,CD64+MHCII- Macrophages,7.361145e-4,1.907496661081831e-4
Lung,6,Pam1ug+NTHi,Drop,0.050653122,0.008655314687935496
Lung,6,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.05127759466666666,0.007748762262243628
Lung,6,Pam1ug+NTHi,Ly6C+ NK cells,0.033873952,0.0030254498179453472
Lung,6,Pam1ug+NTHi,Ly6C+CD8+ T-cells,0.04350941766666667,0.002020536856679708
Lung,6,Pam1ug+NTHi,Ly6C- NK cells,0.04625230166666667,0.0038201712082540115
Lung,6,Pam1ug+NTHi,Ly6C-CD8+ T-cells,0.040531633666666664,0.002534580154261736
Lung,6,Pam1ug+NTHi,Monocytes,0.030039781166666668,0.0023566952860484876
Lung,6,Pam1ug+NTHi,Neutrophils,0.18721733916666666,0.04878475443344295
Lung,6,Pam1ug+NTHi,Unknown Myeloid,0.0471207965,0.006530068383966107
Lung,6,Pam1ug+NTHi,cDC1,0.0038807485,2.5496639417496445e-4
Lung,6,Pam1ug+NTHi,cDC2,0.0010295546666666665,1.967146119035843e-4
Lung,6,Pam1ug+NTHi,moDCs,0.02100565483333333,0.0024147190094353068
Lung,6,Pam1ug+NTHi,pDCs,0.0044091393333333334,5.027605116704287e-4
Lung,6,Saline,B-cells,0.31270147233333334,0.032862597291592445
Lung,6,Saline,CD103+CD4+ T-cells,0.0076431369999999995,0.001001299183769533
Lung,6,Saline,CD206+ Macrophages,0.004699596,6.619589183055597e-4
Lung,6,Saline,CD4+ T-cells,0.2377353925,0.024012207323470803
Lung,6,Saline,CD64+MHCII- Macrophages,4.8687583333333333e-4,1.6716216153611974e-4
Lung,6,Saline,Drop,0.06709000133333333,0.009973586176723368
Lung,6,Saline,Ly6C(hi)CD64(hi) Monocytes,0.012761659833333333,0.0035983022240187613
Lung,6,Saline,Ly6C+ NK cells,0.04953004366666666,0.008650210209645924
Lung,6,Saline,Ly6C+CD8+ T-cells,0.06009345383333334,0.0035765686460046166
Lung,6,Saline,Ly6C- NK cells,0.0614979345,0.010410228403333872
Lung,6,Saline,Ly6C-CD8+ T-cells,0.06468324966666666,0.016000789020469655
Lung,6,Saline,Monocytes,0.0070850235,0.001223254790323852
Lung,6,Saline,Neutrophils,0.03980976233333334,0.023688133588156406
Lung,6,Saline,Unknown Myeloid,0.04201954166666667,0.0032800875329837336
Lung,6,Saline,cDC1,0.003688635333333333,6.855177049086657e-4
Lung,6,Saline,cDC2,0.0011902853333333333,1.358776447467026e-4
Lung,6,Saline,moDCs,0.023585569833333334,0.002756009202166706
Lung,6,Saline,pDCs,0.003698366166666667,5.144985169987968e-4
Lung,6,Saline+IAV,B-cells,0.31270147233333334,0.032862597291592445
Lung,6,Saline+IAV,CD103+CD4+ T-cells,0.0076431369999999995,0.001001299183769533
Lung,6,Saline+IAV,CD206+ Macrophages,0.004699596,6.619589183055597e-4
Lung,6,Saline+IAV,CD4+ T-cells,0.2377353925,0.024012207323470803
Lung,6,Saline+IAV,CD64+MHCII- Macrophages,4.8687583333333333e-4,1.6716216153611974e-4
Lung,6,Saline+IAV,Drop,0.06709000133333333,0.009973586176723368
Lung,6,Saline+IAV,Ly6C(hi)CD64(hi) Monocytes,0.012761659833333333,0.0035983022240187613
Lung,6,Saline+IAV,Ly6C+ NK cells,0.04953004366666666,0.008650210209645924
Lung,6,Saline+IAV,Ly6C+CD8+ T-cells,0.06009345383333334,0.0035765686460046166
Lung,6,Saline+IAV,Ly6C- NK cells,0.0614979345,0.010410228403333872
Lung,6,Saline+IAV,Ly6C-CD8+ T-cells,0.06468324966666666,0.016000789020469655
Lung,6,Saline+IAV,Monocytes,0.0070850235,0.001223254790323852
Lung,6,Saline+IAV,Neutrophils,0.03980976233333334,0.023688133588156406
Lung,6,Saline+IAV,Unknown Myeloid,0.04201954166666667,0.0032800875329837336
Lung,6,Saline+IAV,cDC1,0.003688635333333333,6.855177049086657e-4
Lung,6,Saline+IAV,cDC2,0.0011902853333333333,1.358776447467026e-4
Lung,6,Saline+IAV,moDCs,0.023585569833333334,0.002756009202166706
Lung,6,Saline+IAV,pDCs,0.003698366166666667,5.144985169987968e-4
Lung,6,Saline+IAV+NTHi,B-cells,0.31270147233333334,0.032862597291592445
Lung,6,Saline+IAV+NTHi,CD103+CD4+ T-cells,0.0076431369999999995,0.001001299183769533
Lung,6,Saline+IAV+NTHi,CD206+ Macrophages,0.004699596,6.619589183055597e-4
Lung,6,Saline+IAV+NTHi,CD4+ T-cells,0.2377353925,0.024012207323470803
Lung,6,Saline+IAV+NTHi,CD64+MHCII- Macrophages,4.8687583333333333e-4,1.6716216153611974e-4
Lung,6,Saline+IAV+NTHi,Drop,0.06709000133333333,0.009973586176723368
Lung,6,Saline+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.012761659833333333,0.0035983022240187613
Lung,6,Saline+IAV+NTHi,Ly6C+ NK cells,0.04953004366666666,0.008650210209645924
Lung,6,Saline+IAV+NTHi,Ly6C+CD8+ T-cells,0.06009345383333334,0.0035765686460046166
Lung,6,Saline+IAV+NTHi,Ly6C- NK cells,0.0614979345,0.010410228403333872
Lung,6,Saline+IAV+NTHi,Ly6C-CD8+ T-cells,0.06468324966666666,0.016000789020469655
Lung,6,Saline+IAV+NTHi,Monocytes,0.0070850235,0.001223254790323852
Lung,6,Saline+IAV+NTHi,Neutrophils,0.03980976233333334,0.023688133588156406
Lung,6,Saline+IAV+NTHi,Unknown Myeloid,0.04201954166666667,0.0032800875329837336
Lung,6,Saline+IAV+NTHi,cDC1,0.003688635333333333,6.855177049086657e-4
Lung,6,Saline+IAV+NTHi,cDC2,0.0011902853333333333,1.358776447467026e-4
Lung,6,Saline+IAV+NTHi,moDCs,0.023585569833333334,0.002756009202166706
Lung,6,Saline+IAV+NTHi,pDCs,0.003698366166666667,5.144985169987968e-4
Lung,6,Saline+NTHi,B-cells,0.31270147233333334,0.032862597291592445
Lung,6,Saline+NTHi,CD103+CD4+ T-cells,0.0076431369999999995,0.001001299183769533
Lung,6,Saline+NTHi,CD206+ Macrophages,0.004699596,6.619589183055597e-4
Lung,6,Saline+NTHi,CD4+ T-cells,0.2377353925,0.024012207323470803
Lung,6,Saline+NTHi,CD64+MHCII- Macrophages,4.8687583333333333e-4,1.6716216153611974e-4
Lung,6,Saline+NTHi,Drop,0.06709000133333333,0.009973586176723368
Lung,6,Saline+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.012761659833333333,0.0035983022240187613
Lung,6,Saline+NTHi,Ly6C+ NK cells,0.04953004366666666,0.008650210209645924
Lung,6,Saline+NTHi,Ly6C+CD8+ T-cells,0.06009345383333334,0.0035765686460046166
Lung,6,Saline+NTHi,Ly6C- NK cells,0.0614979345,0.010410228403333872
Lung,6,Saline+NTHi,Ly6C-CD8+ T-cells,0.06468324966666666,0.016000789020469655
Lung,6,Saline+NTHi,Monocytes,0.0070850235,0.001223254790323852
Lung,6,Saline+NTHi,Neutrophils,0.03980976233333334,0.023688133588156406
Lung,6,Saline+NTHi,Unknown Myeloid,0.04201954166666667,0.0032800875329837336
Lung,6,Saline+NTHi,cDC1,0.003688635333333333,6.855177049086657e-4
Lung,6,Saline+NTHi,cDC2,0.0011902853333333333,1.358776447467026e-4
Lung,6,Saline+NTHi,moDCs,0.023585569833333334,0.002756009202166706
Lung,6,Saline+NTHi,pDCs,0.003698366166666667,5.144985169987968e-4
Lung,24,Hh,B-cells,0.260676619,0.038819630093356934
Lung,24,Hh,CD103+CD4+ T-cells,0.013125002166666667,0.0026744521051372677
Lung,24,Hh,CD206+ Macrophages,0.005585704833333333,7.786329324581393e-4
Lung,24,Hh,CD4+ T-cells,0.1765902285,0.012863704597670143
Lung,24,Hh,CD64+MHCII- Macrophages,0.0021034668333333333,5.909860256764914e-4
Lung,24,Hh,Drop,0.049826685333333336,0.008512829128209234
Lung,24,Hh,Ly6C(hi)CD64(hi) Monocytes,0.021878430166666667,0.004143837182956207
Lung,24,Hh,Ly6C+ NK cells,0.03407135083333333,0.006148225853128763
Lung,24,Hh,Ly6C+CD8+ T-cells,0.04922568716666667,0.0018919717847734664
Lung,24,Hh,Ly6C- NK cells,0.0493968,0.005825246194869902
Lung,24,Hh,Ly6C-CD8+ T-cells,0.0932471745,0.059776976263417936
Lung,24,Hh,Monocytes,0.007455131833333333,0.001976388712617003
Lung,24,Hh,Neutrophils,0.15149233916666666,0.053773770511595084
Lung,24,Hh,Unknown Myeloid,0.051597672,0.006248855379819972
Lung,24,Hh,cDC1,0.004915755666666667,8.145565955389746e-4
Lung,24,Hh,cDC2,0.002175038,3.182752598257259e-4
Lung,24,Hh,moDCs,0.018152307666666666,0.0030961891604413183
Lung,24,Hh,pDCs,0.0084846065,0.0010513306690699729
Lung,24,Hh+IAV,B-cells,0.260676619,0.038819630093356934
Lung,24,Hh+IAV,CD103+CD4+ T-cells,0.013125002166666667,0.0026744521051372677
Lung,24,Hh+IAV,CD206+ Macrophages,0.005585704833333333,7.786329324581393e-4
Lung,24,Hh+IAV,CD4+ T-cells,0.1765902285,0.012863704597670143
Lung,24,Hh+IAV,CD64+MHCII- Macrophages,0.0021034668333333333,5.909860256764914e-4
Lung,24,Hh+IAV,Drop,0.049826685333333336,0.008512829128209234
Lung,24,Hh+IAV,Ly6C(hi)CD64(hi) Monocytes,0.021878430166666667,0.004143837182956207
Lung,24,Hh+IAV,Ly6C+ NK cells,0.03407135083333333,0.006148225853128763
Lung,24,Hh+IAV,Ly6C+CD8+ T-cells,0.04922568716666667,0.0018919717847734664
Lung,24,Hh+IAV,Ly6C- NK cells,0.0493968,0.005825246194869902
Lung,24,Hh+IAV,Ly6C-CD8+ T-cells,0.0932471745,0.059776976263417936
Lung,24,Hh+IAV,Monocytes,0.007455131833333333,0.001976388712617003
Lung,24,Hh+IAV,Neutrophils,0.15149233916666666,0.053773770511595084
Lung,24,Hh+IAV,Unknown Myeloid,0.051597672,0.006248855379819972
Lung,24,Hh+IAV,cDC1,0.004915755666666667,8.145565955389746e-4
Lung,24,Hh+IAV,cDC2,0.002175038,3.182752598257259e-4
Lung,24,Hh+IAV,moDCs,0.018152307666666666,0.0030961891604413183
Lung,24,Hh+IAV,pDCs,0.0084846065,0.0010513306690699729
Lung,24,Hh+IAV+NTHi,B-cells,0.260676619,0.038819630093356934
Lung,24,Hh+IAV+NTHi,CD103+CD4+ T-cells,0.013125002166666667,0.0026744521051372677
Lung,24,Hh+IAV+NTHi,CD206+ Macrophages,0.005585704833333333,7.786329324581393e-4
Lung,24,Hh+IAV+NTHi,CD4+ T-cells,0.1765902285,0.012863704597670143
Lung,24,Hh+IAV+NTHi,CD64+MHCII- Macrophages,0.0021034668333333333,5.909860256764914e-4
Lung,24,Hh+IAV+NTHi,Drop,0.049826685333333336,0.008512829128209234
Lung,24,Hh+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.021878430166666667,0.004143837182956207
Lung,24,Hh+IAV+NTHi,Ly6C+ NK cells,0.03407135083333333,0.006148225853128763
Lung,24,Hh+IAV+NTHi,Ly6C+CD8+ T-cells,0.04922568716666667,0.0018919717847734664
Lung,24,Hh+IAV+NTHi,Ly6C- NK cells,0.0493968,0.005825246194869902
Lung,24,Hh+IAV+NTHi,Ly6C-CD8+ T-cells,0.0932471745,0.059776976263417936
Lung,24,Hh+IAV+NTHi,Monocytes,0.007455131833333333,0.001976388712617003
Lung,24,Hh+IAV+NTHi,Neutrophils,0.15149233916666666,0.053773770511595084
Lung,24,Hh+IAV+NTHi,Unknown Myeloid,0.051597672,0.006248855379819972
Lung,24,Hh+IAV+NTHi,cDC1,0.004915755666666667,8.145565955389746e-4
Lung,24,Hh+IAV+NTHi,cDC2,0.002175038,3.182752598257259e-4
Lung,24,Hh+IAV+NTHi,moDCs,0.018152307666666666,0.0030961891604413183
Lung,24,Hh+IAV+NTHi,pDCs,0.0084846065,0.0010513306690699729
Lung,24,Hh+NTHi,B-cells,0.260676619,0.038819630093356934
Lung,24,Hh+NTHi,CD103+CD4+ T-cells,0.013125002166666667,0.0026744521051372677
Lung,24,Hh+NTHi,CD206+ Macrophages,0.005585704833333333,7.786329324581393e-4
Lung,24,Hh+NTHi,CD4+ T-cells,0.1765902285,0.012863704597670143
Lung,24,Hh+NTHi,CD64+MHCII- Macrophages,0.0021034668333333333,5.909860256764914e-4
Lung,24,Hh+NTHi,Drop,0.049826685333333336,0.008512829128209234
Lung,24,Hh+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.021878430166666667,0.004143837182956207
Lung,24,Hh+NTHi,Ly6C+ NK cells,0.03407135083333333,0.006148225853128763
Lung,24,Hh+NTHi,Ly6C+CD8+ T-cells,0.04922568716666667,0.0018919717847734664
Lung,24,Hh+NTHi,Ly6C- NK cells,0.0493968,0.005825246194869902
Lung,24,Hh+NTHi,Ly6C-CD8+ T-cells,0.0932471745,0.059776976263417936
Lung,24,Hh+NTHi,Monocytes,0.007455131833333333,0.001976388712617003
Lung,24,Hh+NTHi,Neutrophils,0.15149233916666666,0.053773770511595084
Lung,24,Hh+NTHi,Unknown Myeloid,0.051597672,0.006248855379819972
Lung,24,Hh+NTHi,cDC1,0.004915755666666667,8.145565955389746e-4
Lung,24,Hh+NTHi,cDC2,0.002175038,3.182752598257259e-4
Lung,24,Hh+NTHi,moDCs,0.018152307666666666,0.0030961891604413183
Lung,24,Hh+NTHi,pDCs,0.0084846065,0.0010513306690699729
Lung,24,Pam10ug,B-cells,0.294052689,0.013684862821103965
Lung,24,Pam10ug,CD103+CD4+ T-cells,0.013088103,0.0034298345428405872
Lung,24,Pam10ug,CD206+ Macrophages,0.009487546500000001,0.002528834737472627
Lung,24,Pam10ug,CD4+ T-cells,0.21851024175,0.009598150235026758
Lung,24,Pam10ug,CD64+MHCII- Macrophages,0.004388936,9.47637703149697e-4
Lung,24,Pam10ug,Drop,0.059985659,0.008882907776874371
Lung,24,Pam10ug,Ly6C(hi)CD64(hi) Monocytes,0.023203553999999998,0.007222230903785074
Lung,24,Pam10ug,Ly6C+ NK cells,0.0383089625,0.00443833637299455
Lung,24,Pam10ug,Ly6C+CD8+ T-cells,0.04424782575,0.0027975387252335867
Lung,24,Pam10ug,Ly6C- NK cells,0.05264507875,0.003216193324039342
Lung,24,Pam10ug,Ly6C-CD8+ T-cells,0.0409236965,0.002933934464627163
Lung,24,Pam10ug,Monocytes,0.01830751475,0.003933653924288213
Lung,24,Pam10ug,Neutrophils,0.05482170925,0.010025101872177462
Lung,24,Pam10ug,Unknown Myeloid,0.05909981625,0.00670876455090131
Lung,24,Pam10ug,cDC1,0.00852615525,0.0020725332493147677
Lung,24,Pam10ug,cDC2,0.0023791292499999997,3.269327381973686e-4
Lung,24,Pam10ug,moDCs,0.05244857225,0.013363915974994669
Lung,24,Pam10ug,pDCs,0.00557480975,7.582833825872065e-4
Lung,24,Pam1ug,B-cells,0.2755410191666667,0.04726115392856765
Lung,24,Pam1ug,CD103+CD4+ T-cells,0.010522226333333334,0.001675552755542335
Lung,24,Pam1ug,CD206+ Macrophages,0.0057535005,7.691762875332178e-4
Lung,24,Pam1ug,CD4+ T-cells,0.14225886616666666,0.008349176001388162
Lung,24,Pam1ug,CD64+MHCII- Macrophages,0.0029118388333333333,0.0012118124407878312
Lung,24,Pam1ug,Drop,0.04482069783333333,0.007750226654034119
Lung,24,Pam1ug,Ly6C(hi)CD64(hi) Monocytes,0.0215583585,0.0038938481045973
Lung,24,Pam1ug,Ly6C+ NK cells,0.03271900183333333,0.005349452910308875
Lung,24,Pam1ug,Ly6C+CD8+ T-cells,0.039915496833333335,0.003448149764827222
Lung,24,Pam1ug,Ly6C- NK cells,0.043690102833333334,0.0041930025072861535
Lung,24,Pam1ug,Ly6C-CD8+ T-cells,0.029481641833333332,0.002957862697439211
Lung,24,Pam1ug,Monocytes,0.0077390758333333335,0.0016203904542181683
Lung,24,Pam1ug,Neutrophils,0.26922088666666666,0.06957471190492442
Lung,24,Pam1ug,Unknown Myeloid,0.0493868375,0.006275507163704477
Lung,24,Pam1ug,cDC1,0.003281831833333333,3.6437108655676994e-4
Lung,24,Pam1ug,cDC2,0.0021966451666666667,3.883919735625696e-4
Lung,24,Pam1ug,moDCs,0.01283698,0.001692319000220132
Lung,24,Pam1ug,pDCs,0.006164993,3.6596968193590396e-4
Lung,24,Pam1ug+IAV,B-cells,0.2755410191666667,0.04726115392856765
Lung,24,Pam1ug+IAV,CD103+CD4+ T-cells,0.010522226333333334,0.001675552755542335
Lung,24,Pam1ug+IAV,CD206+ Macrophages,0.0057535005,7.691762875332178e-4
Lung,24,Pam1ug+IAV,CD4+ T-cells,0.14225886616666666,0.008349176001388162
Lung,24,Pam1ug+IAV,CD64+MHCII- Macrophages,0.0029118388333333333,0.0012118124407878312
Lung,24,Pam1ug+IAV,Drop,0.04482069783333333,0.007750226654034119
Lung,24,Pam1ug+IAV,Ly6C(hi)CD64(hi) Monocytes,0.0215583585,0.0038938481045973
Lung,24,Pam1ug+IAV,Ly6C+ NK cells,0.03271900183333333,0.005349452910308875
Lung,24,Pam1ug+IAV,Ly6C+CD8+ T-cells,0.039915496833333335,0.003448149764827222
Lung,24,Pam1ug+IAV,Ly6C- NK cells,0.043690102833333334,0.0041930025072861535
Lung,24,Pam1ug+IAV,Ly6C-CD8+ T-cells,0.029481641833333332,0.002957862697439211
Lung,24,Pam1ug+IAV,Monocytes,0.0077390758333333335,0.0016203904542181683
Lung,24,Pam1ug+IAV,Neutrophils,0.26922088666666666,0.06957471190492442
Lung,24,Pam1ug+IAV,Unknown Myeloid,0.0493868375,0.006275507163704477
Lung,24,Pam1ug+IAV,cDC1,0.003281831833333333,3.6437108655676994e-4
Lung,24,Pam1ug+IAV,cDC2,0.0021966451666666667,3.883919735625696e-4
Lung,24,Pam1ug+IAV,moDCs,0.01283698,0.001692319000220132
Lung,24,Pam1ug+IAV,pDCs,0.006164993,3.6596968193590396e-4
Lung,24,Pam1ug+IAV+NTHi,B-cells,0.2755410191666667,0.04726115392856765
Lung,24,Pam1ug+IAV+NTHi,CD103+CD4+ T-cells,0.010522226333333334,0.001675552755542335
Lung,24,Pam1ug+IAV+NTHi,CD206+ Macrophages,0.0057535005,7.691762875332178e-4
Lung,24,Pam1ug+IAV+NTHi,CD4+ T-cells,0.14225886616666666,0.008349176001388162
Lung,24,Pam1ug+IAV+NTHi,CD64+MHCII- Macrophages,0.0029118388333333333,0.0012118124407878312
Lung,24,Pam1ug+IAV+NTHi,Drop,0.04482069783333333,0.007750226654034119
Lung,24,Pam1ug+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.0215583585,0.0038938481045973
Lung,24,Pam1ug+IAV+NTHi,Ly6C+ NK cells,0.03271900183333333,0.005349452910308875
Lung,24,Pam1ug+IAV+NTHi,Ly6C+CD8+ T-cells,0.039915496833333335,0.003448149764827222
Lung,24,Pam1ug+IAV+NTHi,Ly6C- NK cells,0.043690102833333334,0.0041930025072861535
Lung,24,Pam1ug+IAV+NTHi,Ly6C-CD8+ T-cells,0.029481641833333332,0.002957862697439211
Lung,24,Pam1ug+IAV+NTHi,Monocytes,0.0077390758333333335,0.0016203904542181683
Lung,24,Pam1ug+IAV+NTHi,Neutrophils,0.26922088666666666,0.06957471190492442
Lung,24,Pam1ug+IAV+NTHi,Unknown Myeloid,0.0493868375,0.006275507163704477
Lung,24,Pam1ug+IAV+NTHi,cDC1,0.003281831833333333,3.6437108655676994e-4
Lung,24,Pam1ug+IAV+NTHi,cDC2,0.0021966451666666667,3.883919735625696e-4
Lung,24,Pam1ug+IAV+NTHi,moDCs,0.01283698,0.001692319000220132
Lung,24,Pam1ug+IAV+NTHi,pDCs,0.006164993,3.6596968193590396e-4
Lung,24,Pam1ug+NTHi,B-cells,0.2755410191666667,0.04726115392856765
Lung,24,Pam1ug+NTHi,CD103+CD4+ T-cells,0.010522226333333334,0.001675552755542335
Lung,24,Pam1ug+NTHi,CD206+ Macrophages,0.0057535005,7.691762875332178e-4
Lung,24,Pam1ug+NTHi,CD4+ T-cells,0.14225886616666666,0.008349176001388162
Lung,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,0.0029118388333333333,0.0012118124407878312
Lung,24,Pam1ug+NTHi,Drop,0.04482069783333333,0.007750226654034119
Lung,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.0215583585,0.0038938481045973
Lung,24,Pam1ug+NTHi,Ly6C+ NK cells,0.03271900183333333,0.005349452910308875
Lung,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,0.039915496833333335,0.003448149764827222
Lung,24,Pam1ug+NTHi,Ly6C- NK cells,0.043690102833333334,0.0041930025072861535
Lung,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,0.029481641833333332,0.002957862697439211
Lung,24,Pam1ug+NTHi,Monocytes,0.0077390758333333335,0.0016203904542181683
Lung,24,Pam1ug+NTHi,Neutrophils,0.26922088666666666,0.06957471190492442
Lung,24,Pam1ug+NTHi,Unknown Myeloid,0.0493868375,0.006275507163704477
Lung,24,Pam1ug+NTHi,cDC1,0.003281831833333333,3.6437108655676994e-4
Lung,24,Pam1ug+NTHi,cDC2,0.0021966451666666667,3.883919735625696e-4
Lung,24,Pam1ug+NTHi,moDCs,0.01283698,0.001692319000220132
Lung,24,Pam1ug+NTHi,pDCs,0.006164993,3.6596968193590396e-4
Lung,24,Saline,B-cells,0.39619891733333334,0.023949189714361555
Lung,24,Saline,CD103+CD4+ T-cells,0.006437749833333333,4.132151138345431e-4
Lung,24,Saline,CD206+ Macrophages,0.0069175905,0.0015551879586552606
Lung,24,Saline,CD4+ T-cells,0.20929220666666667,0.013568361469550472
Lung,24,Saline,CD64+MHCII- Macrophages,0.0010143413333333334,2.710327474630654e-4
Lung,24,Saline,Drop,0.052326847333333336,0.004940507036364133
Lung,24,Saline,Ly6C(hi)CD64(hi) Monocytes,0.0169680465,0.0026202858239748293
Lung,24,Saline,Ly6C+ NK cells,0.043725973,0.003626431040531163
Lung,24,Saline,Ly6C+CD8+ T-cells,0.05629767783333334,0.0028841661985222057
Lung,24,Saline,Ly6C- NK cells,0.055390763,0.00426721400783812
Lung,24,Saline,Ly6C-CD8+ T-cells,0.0499354155,0.005236533759078599
Lung,24,Saline,Monocytes,0.014284288333333334,0.00159341415052293
Lung,24,Saline,Neutrophils,0.011080260833333334,0.00405652511452871
Lung,24,Saline,Unknown Myeloid,0.046697877,0.0022993093806658992
Lung,24,Saline,cDC1,0.004079718166666667,8.227711203883868e-4
Lung,24,Saline,cDC2,0.0012341338333333334,8.631797553056053e-5
Lung,24,Saline,moDCs,0.022186364,0.005843436692260119
Lung,24,Saline,pDCs,0.005931829333333334,8.90157047363691e-4
Lung,24,Saline+IAV,B-cells,0.39619891733333334,0.023949189714361555
Lung,24,Saline+IAV,CD103+CD4+ T-cells,0.006437749833333333,4.132151138345431e-4
Lung,24,Saline+IAV,CD206+ Macrophages,0.0069175905,0.0015551879586552606
Lung,24,Saline+IAV,CD4+ T-cells,0.20929220666666667,0.013568361469550472
Lung,24,Saline+IAV,CD64+MHCII- Macrophages,0.0010143413333333334,2.710327474630654e-4
Lung,24,Saline+IAV,Drop,0.052326847333333336,0.004940507036364133
Lung,24,Saline+IAV,Ly6C(hi)CD64(hi) Monocytes,0.0169680465,0.0026202858239748293
Lung,24,Saline+IAV,Ly6C+ NK cells,0.043725973,0.003626431040531163
Lung,24,Saline+IAV,Ly6C+CD8+ T-cells,0.05629767783333334,0.0028841661985222057
Lung,24,Saline+IAV,Ly6C- NK cells,0.055390763,0.00426721400783812
Lung,24,Saline+IAV,Ly6C-CD8+ T-cells,0.0499354155,0.005236533759078599
