"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","ratio","SE","df","null","p.value","significance"
"198","Neutrophils","Spleen","144","Saline+IAV+NTHi","Saline+NTHi",4.57350721107303,1.4834308501471,Inf,1,0.000109324284352361,"***"
"199","Neutrophils","Lung","2","Hh","Hh+IAV",0.999964655624046,0.228151139463089,Inf,1,0.999999102808056,""
"200","Neutrophils","Lung","2","Hh","Hh+IAV+NTHi",0.999965090055967,0.228151215210961,Inf,1,0.999999102808056,""
"201","Neutrophils","Lung","2","Hh","Hh+NTHi",0.999964399074331,0.228151094730478,Inf,1,0.999999102808056,""
"202","Neutrophils","Lung","2","Hh","Pam1ug",0.448894262818983,0.142613406755841,Inf,1,0.0160911308736636,"*"
"203","Neutrophils","Lung","2","Hh","Pam1ug+IAV",0.44889972327463,0.142614926675341,Inf,1,0.0160911308736636,"*"
"204","Neutrophils","Lung","2","Hh","Pam1ug+IAV+NTHi",0.448898291042357,0.14261452801355,Inf,1,0.0160911308736636,"*"
"205","Neutrophils","Lung","2","Hh","Pam1ug+NTHi",0.448900832431822,0.142615235410493,Inf,1,0.0160911308736636,"*"
"206","Neutrophils","Lung","2","Hh","Saline",2.49467856106026,0.799000576432107,Inf,1,0.00889811924575419,"**"
"207","Neutrophils","Lung","2","Hh","Saline+IAV",2.49467455651695,0.798999440837957,Inf,1,0.00889811924575419,"**"
"208","Neutrophils","Lung","2","Hh","Saline+IAV+NTHi",2.49468013578831,0.79900102298778,Inf,1,0.00889811924575419,"**"
"209","Neutrophils","Lung","2","Hh","Saline+NTHi",2.49466933425629,0.798997959927905,Inf,1,0.00889811924575419,"**"
"210","Neutrophils","Lung","2","Hh+IAV","Hh+IAV+NTHi",1.00000043444728,0.228161180776849,Inf,1,0.999999102808056,""
"211","Neutrophils","Lung","2","Hh+IAV","Hh+NTHi",0.999999743441218,0.228161060289979,Inf,1,0.999999102808056,""
"212","Neutrophils","Lung","2","Hh+IAV","Pam1ug",0.448910129267361,0.142619060521918,Inf,1,0.0160911308736636,"*"
"213","Neutrophils","Lung","2","Hh+IAV","Pam1ug+IAV",0.448915589916011,0.142620580504624,Inf,1,0.0160911308736636,"*"
"214","Neutrophils","Lung","2","Hh+IAV","Pam1ug+IAV+NTHi",0.448914157633116,0.142620181826178,Inf,1,0.0160911308736636,"*"
"215","Neutrophils","Lung","2","Hh+IAV","Pam1ug+NTHi",0.448916699112408,0.14262088925214,Inf,1,0.0160911308736636,"*"
"216","Neutrophils","Lung","2","Hh+IAV","Saline",2.49476673703374,0.799032195652689,Inf,1,0.00889811924575419,"**"
"217","Neutrophils","Lung","2","Hh+IAV","Saline+IAV",2.49476273234888,0.799031060011577,Inf,1,0.00889811924575419,"**"
"218","Neutrophils","Lung","2","Hh+IAV","Saline+IAV+NTHi",2.49476831181744,0.79903264222671,Inf,1,0.00889811924575419,"**"
"219","Neutrophils","Lung","2","Hh+IAV","Saline+NTHi",2.49475750990364,0.799029579040362,Inf,1,0.00889811924575419,"**"
"220","Neutrophils","Lung","2","Hh+IAV+NTHi","Hh+NTHi",0.999999308994241,0.228160937794313,Inf,1,0.999999102808056,""
"221","Neutrophils","Lung","2","Hh+IAV+NTHi","Pam1ug",0.448909934239663,0.142618991028314,Inf,1,0.0160911308736636,"*"
"222","Neutrophils","Lung","2","Hh+IAV+NTHi","Pam1ug+IAV",0.448915394885941,0.142620511010245,Inf,1,0.0160911308736636,"*"
"223","Neutrophils","Lung","2","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.448913962603667,0.142620112332002,Inf,1,0.0160911308736636,"*"
"224","Neutrophils","Lung","2","Hh+IAV+NTHi","Pam1ug+NTHi",0.448916504081855,0.142620819757604,Inf,1,0.0160911308736636,"*"
"225","Neutrophils","Lung","2","Hh+IAV+NTHi","Saline",2.49476565318959,0.799031806978076,Inf,1,0.00889811924575419,"**"
"226","Neutrophils","Lung","2","Hh+IAV+NTHi","Saline+IAV",2.49476164850648,0.799030671337539,Inf,1,0.00889811924575419,"**"
"227","Neutrophils","Lung","2","Hh+IAV+NTHi","Saline+IAV+NTHi",2.49476722797261,0.799032253551871,Inf,1,0.00889811924575419,"**"
"228","Neutrophils","Lung","2","Hh+IAV+NTHi","Saline+NTHi",2.4947564260635,0.799029190367075,Inf,1,0.00889811924575419,"**"
"229","Neutrophils","Lung","2","Hh+NTHi","Pam1ug",0.448910244439227,0.142619101560721,Inf,1,0.0160911308736636,"*"
"230","Neutrophils","Lung","2","Hh+NTHi","Pam1ug+IAV",0.448915705089278,0.142620621543884,Inf,1,0.0160911308736636,"*"
"231","Neutrophils","Lung","2","Hh+NTHi","Pam1ug+IAV+NTHi",0.448914272806015,0.142620222865318,Inf,1,0.0160911308736636,"*"
"232","Neutrophils","Lung","2","Hh+NTHi","Pam1ug+NTHi",0.448916814285959,0.142620930291494,Inf,1,0.0160911308736636,"*"
"233","Neutrophils","Lung","2","Hh+NTHi","Saline",2.49476737708822,0.799032425180876,Inf,1,0.00889811924575419,"**"
"234","Neutrophils","Lung","2","Hh+NTHi","Saline+IAV",2.49476337240234,0.799031289539424,Inf,1,0.00889811924575419,"**"
"235","Neutrophils","Lung","2","Hh+NTHi","Saline+IAV+NTHi",2.49476895187232,0.799032871755031,Inf,1,0.00889811924575419,"**"
"236","Neutrophils","Lung","2","Hh+NTHi","Saline+NTHi",2.49475814995575,0.799029808567766,Inf,1,0.00889811924575419,"**"
"237","Neutrophils","Lung","2","Pam1ug","Pam1ug+IAV",1.00001216423577,0.226186012477866,Inf,1,0.999999102808056,""
"238","Neutrophils","Lung","2","Pam1ug","Pam1ug+IAV+NTHi",1.00000897365751,0.226185467080032,Inf,1,0.999999102808056,""
"239","Neutrophils","Lung","2","Pam1ug","Pam1ug+NTHi",1.00001463510092,0.226186434846789,Inf,1,0.999999102808056,""
"240","Neutrophils","Lung","2","Pam1ug","Saline",5.55738570904001,1.77590750759409,Inf,1,3.29985773527419e-07,"***"
"241","Neutrophils","Lung","2","Pam1ug","Saline+IAV",5.55737678813448,1.77590498481654,Inf,1,3.29985773527419e-07,"***"
"242","Neutrophils","Lung","2","Pam1ug","Saline+IAV+NTHi",5.55738921705554,1.77590849963877,Inf,1,3.29985773527419e-07,"***"
"243","Neutrophils","Lung","2","Pam1ug","Saline+NTHi",5.55736515452476,1.77590169490288,Inf,1,3.29985773527419e-07,"***"
"244","Neutrophils","Lung","2","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999996809460558,0.226182043748846,Inf,1,0.999999102808056,""
"245","Neutrophils","Lung","2","Pam1ug+IAV","Pam1ug+NTHi",1.0000024708351,0.226183011498931,Inf,1,0.999999102808056,""
"246","Neutrophils","Lung","2","Pam1ug+IAV","Saline",5.55731810851231,1.77588326188981,Inf,1,3.29985773527419e-07,"***"
"247","Neutrophils","Lung","2","Pam1ug+IAV","Saline+IAV",5.55730918771529,1.77588073914818,Inf,1,3.29985773527419e-07,"***"
"248","Neutrophils","Lung","2","Pam1ug+IAV","Saline+IAV+NTHi",5.55732161648516,1.77588425392037,Inf,1,3.29985773527419e-07,"***"
"249","Neutrophils","Lung","2","Pam1ug+IAV","Saline+NTHi",5.55729755424708,1.77587744928136,Inf,1,3.29985773527419e-07,"***"
"250","Neutrophils","Lung","2","Pam1ug+IAV+NTHi","Pam1ug+NTHi",1.0000056613926,0.226183909404626,Inf,1,0.999999102808056,""
"251","Neutrophils","Lung","2","Pam1ug+IAV+NTHi","Saline",5.5573358394115,1.77588962127648,Inf,1,3.29985773527419e-07,"***"
"252","Neutrophils","Lung","2","Pam1ug+IAV+NTHi","Saline+IAV",5.55732691858602,1.77588709852542,Inf,1,3.29985773527419e-07,"***"
"253","Neutrophils","Lung","2","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",5.55733934739555,1.77589061331074,Inf,1,3.29985773527419e-07,"***"
"254","Neutrophils","Lung","2","Pam1ug+IAV+NTHi","Saline+NTHi",5.55731528508069,1.77588380864632,Inf,1,3.29985773527419e-07,"***"
"255","Neutrophils","Lung","2","Pam1ug+NTHi","Saline",5.5573043773296,1.77587833705406,Inf,1,3.29985773527419e-07,"***"
"256","Neutrophils","Lung","2","Pam1ug+NTHi","Saline+IAV",5.55729545655463,1.77587581431973,Inf,1,3.29985773527419e-07,"***"
"257","Neutrophils","Lung","2","Pam1ug+NTHi","Saline+IAV+NTHi",5.55730788529378,1.77587932908175,Inf,1,3.29985773527419e-07,"***"
"258","Neutrophils","Lung","2","Pam1ug+NTHi","Saline+NTHi",5.55728382311516,1.77587252446242,Inf,1,3.29985773527419e-07,"***"
"259","Neutrophils","Lung","2","Saline","Saline+IAV",0.999998394765813,0.232823119522136,Inf,1,0.999999102808056,""
"260","Neutrophils","Lung","2","Saline","Saline+IAV+NTHi",1.00000063123485,0.232823527423509,Inf,1,0.999999102808056,""
"261","Neutrophils","Lung","2","Saline","Saline+NTHi",0.999996301405673,0.232822737721765,Inf,1,0.999999102808056,""
"262","Neutrophils","Lung","2","Saline+IAV","Saline+IAV+NTHi",1.00000223647263,0.232823982124044,Inf,1,0.999999102808056,""
"263","Neutrophils","Lung","2","Saline+IAV","Saline+NTHi",0.9999979066365,0.232823192420493,Inf,1,0.999999102808056,""
"264","Neutrophils","Lung","2","Saline+IAV+NTHi","Saline+NTHi",0.999995670173558,0.232822558918574,Inf,1,0.999999102808056,""
"265","Neutrophils","Nasal Tissue","2","Hh","Hh+IAV",1.00000245395858,0.22556567685909,Inf,1,0.999998397771893,""
"266","Neutrophils","Nasal Tissue","2","Hh","Hh+IAV+NTHi",1.00000457611084,0.225566037330379,Inf,1,0.999998397771893,""
"267","Neutrophils","Nasal Tissue","2","Hh","Hh+NTHi",0.999995745593711,0.225564537368821,Inf,1,0.999998397771893,""
"268","Neutrophils","Nasal Tissue","2","Hh","Pam1ug",0.548580198840648,0.173707118782309,Inf,1,0.238996329670348,""
"269","Neutrophils","Nasal Tissue","2","Hh","Pam1ug+IAV",0.548572985506216,0.173705121484284,Inf,1,0.238996329670348,""
"270","Neutrophils","Nasal Tissue","2","Hh","Pam1ug+IAV+NTHi",0.548578603266284,0.173706676983948,Inf,1,0.238996329670348,""
"271","Neutrophils","Nasal Tissue","2","Hh","Pam1ug+NTHi",0.548578355114319,0.173706608273547,Inf,1,0.238996329670348,""
"272","Neutrophils","Nasal Tissue","2","Hh","Saline",0.766826287272957,0.242442813388001,Inf,1,0.551495543482233,""
"273","Neutrophils","Nasal Tissue","2","Hh","Saline+IAV",0.766825537064201,0.242442606032315,Inf,1,0.551495543482233,""
"274","Neutrophils","Nasal Tissue","2","Hh","Saline+IAV+NTHi",0.766824138473257,0.242442219463358,Inf,1,0.551495543482233,""
"275","Neutrophils","Nasal Tissue","2","Hh","Saline+NTHi",0.766837368947477,0.242445876350598,Inf,1,0.551495543482233,""
"276","Neutrophils","Nasal Tissue","2","Hh+IAV","Hh+IAV+NTHi",1.00000212214706,0.225565347106674,Inf,1,0.999998397771893,""
"277","Neutrophils","Nasal Tissue","2","Hh+IAV","Hh+NTHi",0.999993291651593,0.225563847150503,Inf,1,0.999998397771893,""
"278","Neutrophils","Nasal Tissue","2","Hh+IAV","Pam1ug",0.548578852650866,0.173706639031648,Inf,1,0.238996329670348,""
"279","Neutrophils","Nasal Tissue","2","Hh+IAV","Pam1ug+IAV",0.548571639334135,0.173704641739281,Inf,1,0.238996329670348,""
"280","Neutrophils","Nasal Tissue","2","Hh+IAV","Pam1ug+IAV+NTHi",0.548577257080417,0.173706197234604,Inf,1,0.238996329670348,""
"281","Neutrophils","Nasal Tissue","2","Hh+IAV","Pam1ug+NTHi",0.548577008929061,0.173706128524388,Inf,1,0.238996329670348,""
"282","Neutrophils","Nasal Tissue","2","Hh+IAV","Saline",0.766824405517628,0.242442143702815,Inf,1,0.551495543482233,""
"283","Neutrophils","Nasal Tissue","2","Hh+IAV","Saline+IAV",0.766823655310712,0.2424419363475,Inf,1,0.551495543482233,""
"284","Neutrophils","Nasal Tissue","2","Hh+IAV","Saline+IAV+NTHi",0.766822256723201,0.242441549779756,Inf,1,0.551495543482233,""
"285","Neutrophils","Nasal Tissue","2","Hh+IAV","Saline+NTHi",0.766835487164954,0.242445206656331,Inf,1,0.551495543482233,""
"286","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Hh+NTHi",0.999991169523276,0.225563250260519,Inf,1,0.999998397771893,""
"287","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug",0.548577688488339,0.173706224181536,Inf,1,0.238996329670348,""
"288","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug+IAV",0.548570475186916,0.173704226894168,Inf,1,0.238996329670348,""
"289","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.548576092921277,0.173705782385597,Inf,1,0.238996329670348,""
"290","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug+NTHi",0.548575844770447,0.173705713675554,Inf,1,0.238996329670348,""
"291","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Saline",0.766822778206926,0.24244156449019,Inf,1,0.551495543482233,""
"292","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Saline+IAV",0.766822028001603,0.242441357135394,Inf,1,0.551495543482233,""
"293","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Saline+IAV+NTHi",0.76682062941706,0.242440970568618,Inf,1,0.551495543482233,""
"294","Neutrophils","Nasal Tissue","2","Hh+IAV+NTHi","Saline+NTHi",0.766833859830736,0.242444627436035,Inf,1,0.551495543482233,""
"295","Neutrophils","Nasal Tissue","2","Hh+NTHi","Pam1ug",0.548582532733625,0.173707950433369,Inf,1,0.238996329670348,""
"296","Neutrophils","Nasal Tissue","2","Hh+NTHi","Pam1ug+IAV",0.548575319368505,0.173705953125199,Inf,1,0.238996329670348,""
"297","Neutrophils","Nasal Tissue","2","Hh+NTHi","Pam1ug+IAV+NTHi",0.548580937152473,0.173707508632829,Inf,1,0.238996329670348,""
"298","Neutrophils","Nasal Tissue","2","Hh+NTHi","Pam1ug+NTHi",0.548580688999452,0.173707439922069,Inf,1,0.238996329670348,""
"299","Neutrophils","Nasal Tissue","2","Hh+NTHi","Saline",0.766829549677416,0.242443974678425,Inf,1,0.551495543482233,""
"300","Neutrophils","Nasal Tissue","2","Hh+NTHi","Saline+IAV",0.766828799465468,0.242443767321468,Inf,1,0.551495543482233,""
"301","Neutrophils","Nasal Tissue","2","Hh+NTHi","Saline+IAV+NTHi",0.766827400868574,0.242443380750664,Inf,1,0.551495543482233,""
"302","Neutrophils","Nasal Tissue","2","Hh+NTHi","Saline+NTHi",0.766840631399082,0.242447037656187,Inf,1,0.551495543482233,""
"303","Neutrophils","Nasal Tissue","2","Pam1ug","Pam1ug+IAV",0.999986850902663,0.225262914721689,Inf,1,0.999998397771893,""
"304","Neutrophils","Nasal Tissue","2","Pam1ug","Pam1ug+IAV+NTHi",0.9999970914474,0.225264648855258,Inf,1,0.999998397771893,""
"305","Neutrophils","Nasal Tissue","2","Pam1ug","Pam1ug+NTHi",0.999996639094279,0.225264572253154,Inf,1,0.999998397771893,""
"306","Neutrophils","Nasal Tissue","2","Pam1ug","Saline",1.39783807161386,0.441935416560619,Inf,1,0.551495543482233,""
"307","Neutrophils","Nasal Tissue","2","Pam1ug","Saline+IAV",1.39783670406767,0.441935038622803,Inf,1,0.551495543482233,""
"308","Neutrophils","Nasal Tissue","2","Pam1ug","Saline+IAV+NTHi",1.39783415459369,0.441934334043204,Inf,1,0.551495543482233,""
"309","Neutrophils","Nasal Tissue","2","Pam1ug","Saline+NTHi",1.39785827226008,0.441940999268325,Inf,1,0.551495543482233,""
"310","Neutrophils","Nasal Tissue","2","Pam1ug+IAV","Pam1ug+IAV+NTHi",1.00001024067939,0.225268346304654,Inf,1,0.999998397771893,""
"311","Neutrophils","Nasal Tissue","2","Pam1ug+IAV","Pam1ug+NTHi",1.00000978832032,0.225268269700361,Inf,1,0.999998397771893,""
"312","Neutrophils","Nasal Tissue","2","Pam1ug+IAV","Saline",1.39785645216441,0.44194196023179,Inf,1,0.551495543482233,""
"313","Neutrophils","Nasal Tissue","2","Pam1ug+IAV","Saline+IAV",1.39785508460024,0.441941582288109,Inf,1,0.551495543482233,""
"314","Neutrophils","Nasal Tissue","2","Pam1ug+IAV","Saline+IAV+NTHi",1.39785253509274,0.441940877697573,Inf,1,0.551495543482233,""
"315","Neutrophils","Nasal Tissue","2","Pam1ug+IAV","Saline+NTHi",1.39787665307625,0.441947543026152,Inf,1,0.551495543482233,""
"316","Neutrophils","Nasal Tissue","2","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999999547645563,0.22526539011029,Inf,1,0.999998397771893,""
"317","Neutrophils","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline",1.39784213731124,0.44193686399015,Inf,1,0.551495543482233,""
"318","Neutrophils","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline+IAV",1.39784076976108,0.441936486051037,Inf,1,0.551495543482233,""
"319","Neutrophils","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",1.39783822027968,0.441935781469019,Inf,1,0.551495543482233,""
"320","Neutrophils","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline+NTHi",1.39786233801621,0.441942446717025,Inf,1,0.551495543482233,""
"321","Neutrophils","Nasal Tissue","2","Pam1ug+NTHi","Saline",1.39784276963162,0.441937089102923,Inf,1,0.551495543482233,""
"322","Neutrophils","Nasal Tissue","2","Pam1ug+NTHi","Saline+IAV",1.39784140208084,0.441936711163608,Inf,1,0.551495543482233,""
"323","Neutrophils","Nasal Tissue","2","Pam1ug+NTHi","Saline+IAV+NTHi",1.39783885259829,0.441936006581213,Inf,1,0.551495543482233,""
"324","Neutrophils","Nasal Tissue","2","Pam1ug+NTHi","Saline+NTHi",1.39786297034573,0.441942671832778,Inf,1,0.551495543482233,""
"325","Neutrophils","Nasal Tissue","2","Saline","Saline+IAV",0.999999021670529,0.225396083903236,Inf,1,0.999998397771893,""
"326","Neutrophils","Nasal Tissue","2","Saline","Saline+IAV+NTHi",0.999997197801203,0.225395774632698,Inf,1,0.999998397771893,""
"327","Neutrophils","Nasal Tissue","2","Saline","Saline+NTHi",1.00001445134929,0.22539870028418,Inf,1,0.999998397771893,""
"328","Neutrophils","Nasal Tissue","2","Saline+IAV","Saline+IAV+NTHi",0.99999817612889,0.225396049762,Inf,1,0.999998397771893,""
"329","Neutrophils","Nasal Tissue","2","Saline+IAV","Saline+NTHi",1.00001542969385,0.225398975417541,Inf,1,0.999998397771893,""
"330","Neutrophils","Nasal Tissue","2","Saline+IAV+NTHi","Saline+NTHi",1.00001725359643,0.225399488343824,Inf,1,0.999998397771893,""
"331","Neutrophils","Spleen","2","Hh","Hh+IAV",0.999955845496493,0.251240863906804,Inf,1,0.999999963766391,""
"332","Neutrophils","Spleen","2","Hh","Hh+IAV+NTHi",0.999957500209317,0.251241216114177,Inf,1,0.999999963766391,""
"333","Neutrophils","Spleen","2","Hh","Hh+NTHi",0.999941923197041,0.251237900531006,Inf,1,0.999999963766391,""
"334","Neutrophils","Spleen","2","Hh","Pam1ug",0.530246628389452,0.17567639919673,Inf,1,0.114539307367262,""
"335","Neutrophils","Spleen","2","Hh","Pam1ug+IAV",0.530241152725296,0.175674766228133,Inf,1,0.114539307367262,""
"336","Neutrophils","Spleen","2","Hh","Pam1ug+IAV+NTHi",0.53024550331875,0.175676063674832,Inf,1,0.114539307367262,""
"337","Neutrophils","Spleen","2","Hh","Pam1ug+NTHi",0.530246634162886,0.175676400918527,Inf,1,0.114539307367262,""
"338","Neutrophils","Spleen","2","Hh","Saline",1.26447607849253,0.42697121385865,Inf,1,0.669752970961405,""
"339","Neutrophils","Spleen","2","Hh","Saline+IAV",1.26450107350138,0.426978998615343,Inf,1,0.669752970961405,""
"340","Neutrophils","Spleen","2","Hh","Saline+IAV+NTHi",1.26449545911981,0.426977250002251,Inf,1,0.669752970961405,""
"341","Neutrophils","Spleen","2","Hh","Saline+NTHi",1.26449066860788,0.426975757985417,Inf,1,0.669752970961405,""
"342","Neutrophils","Spleen","2","Hh+IAV","Hh+IAV+NTHi",1.00000165478589,0.251254005590967,Inf,1,0.999999963766391,""
"343","Neutrophils","Spleen","2","Hh+IAV","Hh+NTHi",0.999986077085788,0.251250689828128,Inf,1,0.999999963766391,""
"344","Neutrophils","Spleen","2","Hh+IAV","Pam1ug",0.53027004219989,0.175684833739696,Inf,1,0.114539307367262,""
"345","Neutrophils","Spleen","2","Hh+IAV","Pam1ug+IAV",0.530264566293948,0.175683200690466,Inf,1,0.114539307367262,""
"346","Neutrophils","Spleen","2","Hh+IAV","Pam1ug+IAV+NTHi",0.530268917079509,0.175684498201206,Inf,1,0.114539307367262,""
"347","Neutrophils","Spleen","2","Hh+IAV","Pam1ug+NTHi",0.530270047973579,0.175684835461558,Inf,1,0.114539307367262,""
"348","Neutrophils","Spleen","2","Hh+IAV","Saline",1.26453191327133,0.426991650790156,Inf,1,0.669752970961405,""
"349","Neutrophils","Spleen","2","Hh+IAV","Saline+IAV",1.26455690938387,0.426999435927497,Inf,1,0.669752970961405,""
"350","Neutrophils","Spleen","2","Hh+IAV","Saline+IAV+NTHi",1.26455129475439,0.42699768722892,Inf,1,0.669752970961405,""
"351","Neutrophils","Spleen","2","Hh+IAV","Saline+NTHi",1.26454650403093,0.426996195139113,Inf,1,0.669752970961405,""
"352","Neutrophils","Spleen","2","Hh+IAV+NTHi","Hh+NTHi",0.999984422325676,0.251250210519505,Inf,1,0.999999963766391,""
"353","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug",0.530269164717958,0.175684517665784,Inf,1,0.114539307367262,""
"354","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug+IAV",0.530263688821077,0.175682884619575,Inf,1,0.114539307367262,""
"355","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.530268039599439,0.175684182127915,Inf,1,0.114539307367262,""
"356","Neutrophils","Spleen","2","Hh+IAV+NTHi","Pam1ug+NTHi",0.530269170491637,0.175684519387642,Inf,1,0.114539307367262,""
"357","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline",1.26452982074523,0.426990884845106,Inf,1,0.669752970961405,""
"358","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline+IAV",1.2645548168164,0.426998669968178,Inf,1,0.669752970961405,""
"359","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline+IAV+NTHi",1.26454920219622,0.426996921272806,Inf,1,0.669752970961405,""
"360","Neutrophils","Spleen","2","Hh+IAV+NTHi","Saline+NTHi",1.26454441148068,0.426995429185734,Inf,1,0.669752970961405,""
"361","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug",0.53027742520699,0.175687493143603,Inf,1,0.114539307367262,""
"362","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug+IAV",0.530271949224806,0.175685860068953,Inf,1,0.114539307367262,""
"363","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug+IAV+NTHi",0.530276300070944,0.175687157599891,Inf,1,0.114539307367262,""
"364","Neutrophils","Spleen","2","Hh+NTHi","Pam1ug+NTHi",0.530277430980759,0.175687494865491,Inf,1,0.114539307367262,""
"365","Neutrophils","Spleen","2","Hh+NTHi","Saline",1.26454951948581,0.426998095349798,Inf,1,0.669752970961405,""
"366","Neutrophils","Spleen","2","Hh+NTHi","Saline+IAV",1.26457451594637,0.42700588060719,Inf,1,0.669752970961405,""
"367","Neutrophils","Spleen","2","Hh+NTHi","Saline+IAV+NTHi",1.26456890123872,0.427004131881647,Inf,1,0.669752970961405,""
